component,percentage,edge_count,max_possible,component_nodes
483,50.0,1,2,"{2197, 2198}"
484,50.0,1,2,"{976, 2196}"
487,50.0,1,2,"{2115, 2189}"
488,50.0,1,2,"{2181, 2182}"
491,33.33333333333333,2,6,"{2170, 2172, 2175}"
497,50.0,1,2,"{2165, 2166}"
499,25.0,5,20,"{2150, 2152, 2153, 2154, 2163}"
500,50.0,1,2,"{2162, 1946}"
501,50.0,1,2,"{2160, 2161}"
512,50.0,1,2,"{2144, 2145}"
513,50.0,1,2,"{2132, 2143}"
524,50.0,1,2,"{2130, 2098}"
533,50.0,1,2,"{1045, 2119}"
539,50.0,1,2,"{2112, 2111}"
545,50.0,1,2,"{2101, 2102}"
552,50.0,1,2,"{2090, 2093}"
557,50.0,1,2,"{2075, 2087}"
567,33.33333333333333,2,6,"{2074, 1532, 1527}"
582,50.0,1,2,"{2057, 2052}"
585,33.33333333333333,2,6,"{1906, 2043, 2054}"
596,50.0,1,2,"{2040, 2039}"
599,50.0,1,2,"{2035, 2036}"
600,33.33333333333333,2,6,"{2034, 1459, 1460}"
604,50.0,1,2,"{2016, 2030}"
612,50.0,1,2,"{869, 2022}"
613,50.0,1,2,"{1909, 2021}"
619,50.0,1,2,"{940, 2014}"
626,50.0,1,2,"{1944, 2005}"
628,50.0,1,2,"{2003, 1501}"
636,9.090909090909092,10,110,"{1761, 1989, 1990, 1991, 1994, 1995, 628, 629, 632, 1755, 1759}"
652,25.0,3,12,"{1956, 1971, 1972, 1965}"
670,50.0,1,2,"{1522, 1951}"
686,33.33333333333333,2,6,"{1517, 1930, 1866}"
714,33.33333333333333,2,6,"{1897, 374, 1895}"
721,33.33333333333333,2,6,"{1889, 1860, 1684}"
729,33.33333333333333,2,6,"{1881, 1811, 1771}"
734,11.11111111111111,8,72,"{1805, 1778, 1874, 1876, 1779, 1844, 1875, 1788, 1790}"
744,16.666666666666664,7,42,"{1600, 1862, 1640, 1611, 1775, 1625, 1436}"
748,50.0,1,2,"{1856, 1534}"
751,50.0,1,2,"{1826, 1853}"
752,50.0,1,2,"{1851, 1852}"
758,50.0,1,2,"{1842, 1843}"
767,50.0,1,2,"{1833, 1602}"
772,50.0,1,2,"{1828, 767}"
776,50.0,1,2,"{1822, 1823}"
778,33.33333333333333,2,6,"{352, 346, 1820}"
784,20.0,4,20,"{1608, 1610, 1137, 1814, 1239}"
793,50.0,1,2,"{1803, 1679}"
803,16.666666666666664,5,30,"{1792, 1793, 1733, 1736, 1751, 1721}"
806,33.33333333333333,2,6,"{1320, 1787, 1375}"
808,25.0,3,12,"{1784, 1624, 1419, 502}"
817,33.33333333333333,2,6,"{1770, 1636, 1382}"
820,50.0,1,2,"{27, 1767}"
823,50.0,1,2,"{1764, 1758}"
828,20.0,4,20,"{1316, 1256, 184, 1756, 1309}"
837,50.0,1,2,"{1385, 1743}"
840,50.0,1,2,"{1740, 1351}"
843,33.33333333333333,2,6,"{1728, 1737, 1731}"
844,50.0,1,2,"{1688, 1735}"
847,50.0,1,2,"{1729, 1730}"
854,50.0,1,2,"{1720, 212}"
857,50.0,1,2,"{1713, 1716}"
863,50.0,1,2,"{1708, 1709}"
866,50.0,1,2,"{1705, 595}"
867,33.33333333333333,2,6,"{1704, 1495, 1479}"
884,25.0,3,12,"{1508, 1541, 1686, 1671}"
892,50.0,1,2,"{1675, 1676}"
894,50.0,1,2,"{1673, 1666}"
895,33.33333333333333,2,6,"{1672, 1298, 878}"
899,20.0,6,30,"{1667, 1445, 1512, 1258, 1467, 1373}"
901,50.0,1,2,"{1664, 1663}"
902,50.0,1,2,"{1661, 1662}"
927,50.0,1,2,"{1632, 1607}"
942,50.0,1,2,"{1564, 1614}"
943,50.0,1,2,"{1603, 1613}"
948,25.0,3,12,"{1496, 1498, 1604, 1565}"
964,33.33333333333333,2,6,"{1235, 1260, 1582}"
966,50.0,1,2,"{1579, 1580}"
977,50.0,1,2,"{1568, 1566}"
982,23.333333333333332,7,30,"{1440, 1547, 1420, 1552, 1559, 1437}"
987,50.0,1,2,"{1553, 1475}"
990,50.0,1,2,"{1546, 1549}"
993,50.0,1,2,"{1540, 1542}"
995,33.33333333333333,2,6,"{1537, 1538, 1521}"
996,33.33333333333333,2,6,"{1536, 1171, 1181}"
1007,50.0,1,2,"{1480, 1519}"
1014,50.0,1,2,"{1506, 1118}"
1020,50.0,1,2,"{1497, 1489}"
1024,33.33333333333333,2,6,"{1488, 1491, 1487}"
1028,50.0,1,2,"{1481, 1482}"
1036,50.0,1,2,"{1469, 1470}"
1043,33.33333333333333,2,6,"{1449, 1378, 1461}"
1067,50.0,1,2,"{1427, 1364}"
1084,33.33333333333333,2,6,"{1142, 1406, 1143}"
1092,33.33333333333333,2,6,"{1394, 1395, 1397}"
1095,50.0,1,2,"{1392, 1230}"
