component,percentage,edge_count,max_possible,component_nodes
659,11.11111111111111,8,72,"{7270, 40, 1032, 1035, 7340, 4175, 7319, 6296, 2493}"
674,33.33333333333333,2,6,"{98, 99, 7310}"
691,50.0,1,2,"{7288, 7287}"
692,50.0,1,2,"{7284, 7286}"
699,50.0,1,2,"{7272, 2518}"
701,25.0,3,12,"{7186, 7140, 7269, 7126}"
703,50.0,1,2,"{7265, 5198}"
712,14.285714285714285,6,42,"{37, 38, 2280, 4074, 43, 4047, 7255}"
719,50.0,1,2,"{144, 7242}"
727,25.0,3,12,"{7224, 7171, 7116, 62}"
736,50.0,1,2,"{23, 7207}"
760,50.0,1,2,"{7166, 7167}"
794,50.0,1,2,"{7113, 7114}"
797,20.0,4,20,"{7109, 48, 84, 86, 87}"
798,50.0,1,2,"{6969, 7108}"
831,50.0,1,2,"{4009, 7052}"
837,50.0,1,2,"{82, 7038}"
844,50.0,1,2,"{17, 7031}"
869,50.0,1,2,"{6881, 6987}"
870,16.666666666666664,5,30,"{609, 426, 6986, 1422, 1623, 1628}"
893,50.0,1,2,"{6952, 6919}"
903,50.0,1,2,"{5968, 6934}"
911,50.0,1,2,"{2229, 6918}"
926,25.0,3,12,"{6760, 6897, 6813, 6807}"
931,20.0,4,20,"{5891, 6892, 5998, 2159, 6456}"
932,50.0,1,2,"{6890, 1414}"
936,25.0,3,12,"{6872, 6882, 6789, 6871}"
937,50.0,1,2,"{6880, 6877}"
945,50.0,1,2,"{6864, 6856}"
958,50.0,1,2,"{45, 6839}"
967,50.0,1,2,"{6826, 6790}"
972,25.0,3,12,"{6608, 73, 6602, 6820}"
1001,50.0,1,2,"{6768, 136}"
1013,33.33333333333333,2,6,"{6753, 6605, 6727}"
1020,50.0,1,2,"{6745, 6331}"
1025,50.0,1,2,"{6740, 6501}"
1028,50.0,1,2,"{6736, 6728}"
1033,25.0,5,20,"{1890, 1738, 6443, 6731, 1656}"
1036,25.0,3,12,"{2450, 2431, 6726, 79}"
1046,33.33333333333333,2,6,"{4111, 5829, 6711}"
1060,25.0,5,20,"{6691, 2308, 1999, 2520, 2521}"
1089,50.0,1,2,"{6657, 6658}"
1096,50.0,1,2,"{6641, 6642}"
1117,50.0,1,2,"{6619, 6508}"
