component,percentage,edge_count,max_possible,component_nodes
623,50.0,1,2,"{3566, 3567}"
625,25.0,3,12,"{3546, 3563, 3476, 3491}"
627,50.0,1,2,"{3560, 3549}"
630,50.0,1,2,"{3552, 2569}"
635,33.33333333333333,2,6,"{2708, 3541, 3543}"
636,50.0,1,2,"{3536, 3542}"
645,33.33333333333333,2,6,"{3312, 3530, 3316}"
652,50.0,1,2,"{3523, 3502}"
653,4.985754985754986,35,702,"{1671, 1552, 1564, 797, 3488, 33, 3490, 1569, 2982, 2985, 1845, 2998, 1591, 1592, 3257, 3004, 3522, 2141, 3040, 1504, 1767, 3049, 874, 3054, 1520, 2545, 2169}"
655,50.0,1,2,"{3520, 3424}"
664,50.0,1,2,"{2874, 3510}"
669,50.0,1,2,"{3505, 3303}"
677,50.0,1,2,"{3492, 3326}"
687,50.0,1,2,"{3306, 3479}"
697,1.883116883116883,58,3080,"{2048, 387, 645, 903, 904, 3466, 907, 2834, 2835, 1301, 2075, 1948, 1819, 2076, 1311, 928, 1185, 926, 933, 2342, 935, 805, 1193, 2101, 2229, 2615, 437, 60, 2366, 62, 447, 1217, 963, 2373, 2377, 331, 2253, 80, 1875, 2391, 1498, 93, 1501, 1248, 96, 2276, 3432, 1385, 2666, 3305, 1258, 1257, 111, 880, 3060, 3448}"
699,50.0,1,2,"{3462, 3463}"
701,20.0,6,30,"{3459, 2756, 2822, 2394, 2717, 3294}"
703,33.33333333333333,2,6,"{3457, 3406, 3342}"
705,25.0,3,12,"{2363, 3453, 3446, 3455}"
715,50.0,1,2,"{2349, 3439}"
718,50.0,1,2,"{2011, 3436}"
721,50.0,1,2,"{3433, 2947}"
723,50.0,1,2,"{2747, 3430}"
724,50.0,1,2,"{2378, 3428}"
726,5.88235294117647,16,272,"{321, 3426, 2466, 324, 1317, 1732, 615, 104, 105, 1736, 2571, 653, 1294, 2097, 1430, 3417, 1049}"
727,50.0,1,2,"{3425, 3343}"
729,50.0,1,2,"{3420, 3421}"
738,50.0,1,2,"{3410, 3199}"
758,33.33333333333333,2,6,"{3385, 3386, 2927}"
761,33.33333333333333,2,6,"{3307, 2516, 3382}"
765,12.727272727272727,14,110,"{740, 1957, 1384, 2829, 781, 3377, 2865, 118, 3351, 2554, 1246}"
777,50.0,1,2,"{3363, 3301}"
778,50.0,1,2,"{3361, 3313}"
781,50.0,1,2,"{3358, 3295}"
782,50.0,1,2,"{3357, 3334}"
783,50.0,1,2,"{3355, 3356}"
785,50.0,1,2,"{3352, 3353}"
786,50.0,1,2,"{3088, 3350}"
798,33.33333333333333,2,6,"{2825, 3283, 3335}"
805,50.0,1,2,"{2701, 3327}"
806,25.0,5,20,"{3136, 2468, 1658, 2587, 3324}"
808,25.0,3,12,"{3120, 3322, 3279, 2962}"
811,50.0,1,2,"{3127, 3319}"
824,25.0,3,12,"{3296, 329, 931, 349}"
833,50.0,1,2,"{3277, 3285}"
834,33.33333333333333,2,6,"{3249, 3284, 3150}"
836,25.0,3,12,"{3240, 3281, 3251, 3229}"
838,50.0,1,2,"{3019, 3278}"
843,50.0,1,2,"{3272, 3271}"
845,50.0,1,2,"{3177, 3269}"
848,50.0,1,2,"{3266, 3262}"
849,33.33333333333333,2,6,"{3265, 2845, 2903}"
852,50.0,1,2,"{2697, 3261}"
856,50.0,1,2,"{3256, 3253}"
887,50.0,1,2,"{3217, 2067}"
891,50.0,1,2,"{3210, 3174}"
893,50.0,1,2,"{3208, 3164}"
916,50.0,1,2,"{2155, 3182}"
925,50.0,1,2,"{2000, 3170}"
927,50.0,3,6,"{3168, 3166, 2776}"
936,50.0,1,2,"{3122, 3155}"
938,50.0,1,2,"{3153, 3093}"
952,33.33333333333333,2,6,"{3138, 1396, 1773}"
971,33.33333333333333,2,6,"{2674, 2732, 3111}"
974,50.0,1,2,"{2099, 3108}"
980,50.0,1,2,"{3102, 3095}"
986,50.0,1,2,"{3096, 2904}"
991,50.0,1,2,"{2886, 3087}"
992,25.0,3,12,"{2017, 2362, 3086, 2119}"
998,50.0,1,2,"{3073, 3078}"
1000,33.33333333333333,2,6,"{952, 2956, 3076}"
1002,50.0,1,2,"{3074, 1967}"
1003,20.0,4,20,"{3072, 3042, 1636, 2680, 1147}"
1006,14.285714285714285,6,42,"{2850, 1318, 1319, 3057, 1017, 3067, 3068}"
1010,25.0,3,12,"{3023, 3052, 3062, 3063}"
1011,50.0,1,2,"{3058, 3059}"
1017,50.0,1,2,"{3021, 3045}"
1019,50.0,1,2,"{2843, 3043}"
1038,50.0,1,2,"{3009, 3015}"
1058,50.0,1,2,"{2986, 2647}"
1062,25.0,3,12,"{2953, 2842, 2980, 2734}"
1064,33.33333333333333,2,6,"{2961, 2978, 2636}"
1069,50.0,1,2,"{2972, 2399}"
1082,25.0,3,12,"{2864, 2345, 2955, 2739}"
1087,4.0,26,650,"{2946, 2178, 1546, 1548, 2450, 2323, 2324, 2195, 1818, 2465, 2341, 2474, 2475, 1836, 1919, 1847, 857, 2281, 2283, 2284, 2160, 1905, 1911, 2040, 1917, 2943}"
1091,20.0,6,30,"{2720, 2158, 2159, 2936, 2940, 1885}"
1094,20.0,4,20,"{2753, 2935, 2937, 2652, 2783}"
1097,50.0,1,2,"{2930, 2931}"
1099,19.642857142857142,11,56,"{298, 266, 333, 2928, 338, 535, 314, 283}"
1109,50.0,1,2,"{2915, 2639}"
1113,50.0,1,2,"{2910, 2911}"
1126,50.0,1,2,"{2894, 2871}"
1138,50.0,1,2,"{1304, 2881}"
1179,25.0,5,20,"{2827, 1809, 1457, 661, 668}"
1192,50.0,1,2,"{2760, 2812}"
1195,50.0,1,2,"{2393, 2809}"
1211,50.0,1,2,"{2785, 2791}"
1213,50.0,1,2,"{2597, 2789}"
1232,50.0,1,2,"{2762, 2766}"
1283,33.33333333333333,2,6,"{1400, 1403, 2702}"
1306,50.0,3,6,"{2212, 1931, 2676}"
1330,33.33333333333333,2,6,"{829, 2645, 695}"
1345,50.0,1,2,"{2626, 2598}"
1368,50.0,1,2,"{2200, 2601}"
1378,50.0,1,2,"{2584, 2176}"
1379,33.33333333333333,4,12,"{2552, 2563, 2453, 2583}"
1380,33.33333333333333,2,6,"{2072, 441, 2582}"
1384,50.0,1,2,"{2417, 2578}"
1385,50.0,1,2,"{2576, 1840}"
1396,50.0,1,2,"{2523, 2559}"
1398,50.0,1,2,"{2553, 2556}"
1401,50.0,1,2,"{2544, 2550}"
1406,30.0,9,30,"{2539, 2510, 2543, 2520, 2521, 2522}"
1409,25.0,5,20,"{355, 1030, 2540, 1201, 2456}"
1412,50.0,1,2,"{2536, 131}"
1413,50.0,1,2,"{2527, 2535}"
1415,50.0,1,2,"{74, 2533}"
1424,50.0,1,2,"{2518, 2511}"
1430,33.33333333333333,2,6,"{2506, 2509, 2503}"
1436,25.0,3,12,"{1608, 2500, 2501, 2495}"
1448,50.0,1,2,"{2486, 2487}"
1449,50.0,1,2,"{164, 2485}"
1457,33.33333333333333,2,6,"{1963, 2476, 2036}"
1458,50.0,1,2,"{2473, 2471}"
1459,50.0,1,2,"{2472, 2030}"
1478,3.3783783783783785,45,1332,"{769, 2434, 2444, 780, 2061, 2066, 916, 921, 1565, 2334, 800, 2209, 1573, 1701, 1064, 1324, 1581, 2094, 1839, 950, 827, 2364, 1744, 849, 2131, 855, 2263, 1753, 1756, 1386, 2412, 749, 748, 2416, 1399, 2429, 766}"
1483,33.33333333333333,2,6,"{2436, 2302, 2087}"
1493,50.0,1,2,"{2353, 2420}"
1517,33.33333333333333,4,12,"{736, 811, 124, 2374}"
1533,33.33333333333333,2,6,"{2352, 1680, 2343}"
1539,21.428571428571427,9,42,"{99, 262, 2344, 650, 1069, 1902, 633}"
1547,33.33333333333333,2,6,"{2320, 2332, 37}"
1550,50.0,1,2,"{2328, 2194}"
1556,50.0,1,2,"{2318, 2319}"
1625,50.0,1,2,"{2146, 2235}"
1640,50.0,1,2,"{2213, 999}"
1671,50.0,1,2,"{1088, 2171}"
1683,50.0,1,2,"{2152, 2050}"
1695,50.0,1,2,"{2138, 2125}"
1756,50.0,1,2,"{2058, 2034}"
1760,20.0,6,30,"{2051, 2053, 1990, 1673, 1738, 1674}"
1765,50.0,1,2,"{2043, 2044}"
1775,33.33333333333333,2,6,"{215, 2028, 1943}"
1812,33.33333333333333,2,6,"{1962, 83, 1983}"
1816,50.0,1,2,"{1977, 1978}"
1839,21.428571428571427,9,42,"{865, 867, 1571, 1123, 1225, 651, 1947}"
1842,50.0,1,2,"{1924, 1941}"
1848,50.0,1,2,"{1758, 1934}"
1861,50.0,1,2,"{1914, 1918}"
1891,50.0,1,2,"{1880, 1584}"
1912,50.0,1,2,"{1812, 1853}"
1913,50.0,1,2,"{1852, 39}"
1921,50.0,1,2,"{1841, 635}"
1938,20.0,4,20,"{1698, 1667, 1817, 1562, 1724}"
1942,25.0,3,12,"{1355, 1811, 1366, 911}"
1945,50.0,1,2,"{1805, 1807}"
1957,50.0,1,2,"{1794, 1791}"
1973,33.33333333333333,2,6,"{1240, 1761, 1775}"
1975,50.0,1,2,"{1769, 1772}"
1989,50.0,1,2,"{1745, 1685}"
2009,50.0,1,2,"{1716, 1509}"
2015,50.0,1,2,"{1708, 1415}"
2018,50.0,1,2,"{1705, 1700}"
2027,50.0,1,2,"{1506, 1693}"
2040,50.0,1,2,"{1665, 1678}"
2043,50.0,1,2,"{1598, 1670}"
2048,50.0,1,2,"{1661, 1663}"
2055,50.0,1,2,"{835, 1654}"
2057,50.0,1,2,"{1652, 1566}"
2062,50.0,1,2,"{1634, 1647}"
2064,50.0,1,2,"{1641, 1643}"
2071,50.0,1,2,"{1628, 1621}"
2073,50.0,1,2,"{1624, 1623}"
2077,33.33333333333333,2,6,"{1616, 1601, 1602}"
2083,16.666666666666664,5,30,"{1605, 294, 1609, 1595, 1596, 1597}"
2086,50.0,3,6,"{1603, 1604, 1599}"
2088,33.33333333333333,4,12,"{1593, 1594, 1590, 1447}"
2091,50.0,1,2,"{1587, 1583}"
2093,50.0,1,2,"{1585, 1567}"
2098,50.0,1,2,"{1572, 1263}"
2100,25.0,3,12,"{1568, 1156, 1469, 1151}"
2104,50.0,1,2,"{1557, 1551}"
2114,50.0,1,2,"{1515, 1542}"
2115,50.0,1,2,"{1539, 1540}"
2119,50.0,1,2,"{1426, 1533}"
2120,33.33333333333333,4,12,"{1513, 1468, 1532, 1481}"
2126,50.0,1,2,"{1502, 1526}"
2146,50.0,1,2,"{1490, 1405}"
2148,50.0,1,2,"{1488, 1483}"
2154,50.0,1,2,"{1475, 1478}"
2159,50.0,1,2,"{1465, 1466}"
2160,50.0,1,2,"{1464, 228}"
2180,33.33333333333333,2,6,"{1433, 1434, 1438}"
2207,50.0,1,2,"{1394, 1220}"
2208,33.33333333333333,2,6,"{1393, 1364, 1060}"
2231,50.0,1,2,"{1360, 1293}"
2238,50.0,1,2,"{1352, 842}"
2244,33.33333333333333,2,6,"{978, 1346, 860}"
2246,50.0,1,2,"{548, 1343}"
2262,50.0,1,2,"{1138, 1325}"
2287,33.33333333333333,2,6,"{1281, 1222, 1279}"
2289,50.0,1,2,"{1277, 1135}"
2290,20.0,4,20,"{1241, 1256, 1265, 1266, 1273}"
2297,50.0,1,2,"{1153, 1262}"
2317,50.0,1,2,"{1232, 1233}"
2320,50.0,1,2,"{584, 1228}"
2334,16.666666666666664,7,42,"{945, 659, 791, 1209, 1116, 540, 767}"
2341,50.0,1,2,"{1189, 1190}"
2371,50.0,1,2,"{170, 1130}"
2377,50.0,1,2,"{1120, 1118}"
2385,50.0,1,2,"{1065, 1101}"
2390,33.33333333333333,2,6,"{1093, 542, 421}"
2402,33.33333333333333,2,6,"{724, 1076, 807}"
2412,50.0,1,2,"{1022, 1047}"
2422,33.33333333333333,4,12,"{1008, 1009, 1013, 1015}"
2428,50.0,1,2,"{450, 1004}"
2430,50.0,1,2,"{1000, 932}"
2432,50.0,1,2,"{996, 997}"
2452,50.0,1,2,"{888, 970}"
2458,50.0,1,2,"{961, 366}"
2473,50.0,1,2,"{939, 900}"
2484,25.0,3,12,"{894, 915, 893, 901}"
2485,50.0,1,2,"{914, 271}"
2495,25.0,3,12,"{746, 892, 606, 679}"
2515,33.33333333333333,2,6,"{864, 581, 543}"
2518,50.0,1,2,"{856, 806}"
2520,50.0,1,2,"{339, 853}"
2545,25.0,3,12,"{760, 819, 484, 495}"
2558,50.0,1,2,"{802, 790}"
2561,50.0,1,2,"{779, 798}"
2563,50.0,1,2,"{795, 300}"
2566,33.33333333333333,2,6,"{500, 788, 789}"
2567,50.0,1,2,"{787, 508}"
2585,50.0,1,2,"{753, 755}"
2589,50.0,1,2,"{744, 743}"
2599,50.0,1,2,"{403, 725}"
2600,50.0,1,2,"{721, 553}"
2606,33.33333333333333,2,6,"{557, 141, 711}"
2624,50.0,1,2,"{136, 678}"
2645,50.0,1,2,"{642, 643}"
2658,50.0,1,2,"{624, 619}"
2667,50.0,1,2,"{602, 613}"
2671,50.0,1,2,"{600, 607}"
2686,20.0,4,20,"{577, 515, 580, 561, 280}"
2690,50.0,1,2,"{573, 575}"
2693,33.33333333333333,2,6,"{569, 570, 571}"
2700,33.33333333333333,2,6,"{560, 345, 559}"
2723,50.0,1,2,"{522, 306}"
2728,50.0,1,2,"{449, 517}"
2735,50.0,1,2,"{497, 507}"
2766,30.0,6,20,"{448, 459, 460, 461, 414}"
2791,50.0,1,2,"{424, 285}"
2796,33.33333333333333,2,6,"{410, 364, 413}"
2808,33.33333333333333,2,6,"{393, 397, 246}"
2811,16.666666666666664,5,30,"{256, 257, 258, 394, 254, 255}"
2818,50.0,1,2,"{384, 385}"
2831,50.0,1,2,"{369, 343}"
2840,50.0,1,2,"{358, 183}"
2849,50.0,1,2,"{344, 315}"
2857,33.33333333333333,2,6,"{330, 190, 158}"
2861,33.33333333333333,2,6,"{299, 323, 291}"
2898,14.285714285714285,6,42,"{260, 203, 204, 240, 248, 249, 122}"
2911,19.047619047619047,8,42,"{236, 50, 115, 53, 87, 59, 95}"
2912,50.0,1,2,"{235, 199}"
2924,14.285714285714285,8,56,"{214, 216, 217, 218, 219, 220, 157, 159}"
2933,50.0,1,2,"{200, 201}"
2934,33.33333333333333,2,6,"{184, 198, 167}"
2956,50.0,1,2,"{169, 165}"
2965,50.0,1,2,"{153, 148}"
2966,50.0,1,2,"{152, 149}"
2984,50.0,1,2,"{65, 127}"
2986,33.33333333333333,2,6,"{107, 123, 117}"
3001,50.0,1,2,"{88, 91}"
3007,25.0,3,12,"{82, 47, 46, 79}"
3011,33.33333333333333,2,6,"{57, 51, 71}"
3026,50.0,1,2,"{29, 38}"
3045,50.0,1,2,"{16, 14}"
3047,50.0,1,2,"{12, 13}"
