component,percentage,fixes_count,edge_count,component_nodes
487,0.0,0,1,"{2115, 2189}"
488,100.0,1,1,"{2181, 2182}"
491,0.0,0,2,"{2170, 2172, 2175}"
497,0.0,0,1,"{2165, 2166}"
499,0.0,0,5,"{2150, 2152, 2153, 2154, 2163}"
500,0.0,0,1,"{2162, 1946}"
501,100.0,1,1,"{2160, 2161}"
512,0.0,0,1,"{2144, 2145}"
513,0.0,0,1,"{2132, 2143}"
524,0.0,0,1,"{2130, 2098}"
533,0.0,0,1,"{1045, 2119}"
539,0.0,0,1,"{2112, 2111}"
545,0.0,0,1,"{2101, 2102}"
552,0.0,0,1,"{2090, 2093}"
557,0.0,0,1,"{2075, 2087}"
567,50.0,1,2,"{2074, 1532, 1527}"
582,0.0,0,1,"{2057, 2052}"
585,0.0,0,2,"{1906, 2043, 2054}"
596,0.0,0,1,"{2040, 2039}"
599,0.0,0,1,"{2035, 2036}"
600,0.0,0,2,"{2034, 1459, 1460}"
604,0.0,0,1,"{2016, 2030}"
612,0.0,0,1,"{869, 2022}"
613,0.0,0,1,"{1909, 2021}"
619,0.0,0,1,"{940, 2014}"
626,0.0,0,1,"{1944, 2005}"
628,0.0,0,1,"{2003, 1501}"
636,0.0,0,10,"{1761, 1989, 1990, 1991, 1994, 1995, 628, 629, 632, 1755, 1759}"
652,0.0,0,3,"{1956, 1971, 1972, 1965}"
670,0.0,0,1,"{1522, 1951}"
686,0.0,0,2,"{1517, 1930, 1866}"
714,0.0,0,2,"{1897, 374, 1895}"
721,0.0,0,2,"{1889, 1860, 1684}"
729,0.0,0,2,"{1881, 1811, 1771}"
734,0.0,0,8,"{1805, 1778, 1874, 1876, 1779, 1844, 1875, 1788, 1790}"
744,0.0,0,7,"{1600, 1862, 1640, 1611, 1775, 1625, 1436}"
748,0.0,0,1,"{1856, 1534}"
751,0.0,0,1,"{1826, 1853}"
752,0.0,0,1,"{1851, 1852}"
758,0.0,0,1,"{1842, 1843}"
767,0.0,0,1,"{1833, 1602}"
772,0.0,0,1,"{1828, 767}"
776,0.0,0,1,"{1822, 1823}"
778,0.0,0,2,"{352, 346, 1820}"
784,0.0,0,4,"{1608, 1610, 1137, 1814, 1239}"
793,0.0,0,1,"{1803, 1679}"
803,0.0,0,5,"{1792, 1793, 1733, 1736, 1751, 1721}"
806,0.0,0,2,"{1320, 1787, 1375}"
808,0.0,0,3,"{1784, 1624, 1419, 502}"
817,0.0,0,2,"{1770, 1636, 1382}"
820,0.0,0,1,"{27, 1767}"
823,0.0,0,1,"{1764, 1758}"
828,0.0,0,4,"{1316, 1256, 184, 1756, 1309}"
837,100.0,1,1,"{1385, 1743}"
840,0.0,0,1,"{1740, 1351}"
843,50.0,1,2,"{1728, 1737, 1731}"
844,0.0,0,1,"{1688, 1735}"
847,0.0,0,1,"{1729, 1730}"
854,0.0,0,1,"{1720, 212}"
857,0.0,0,1,"{1713, 1716}"
863,0.0,0,1,"{1708, 1709}"
866,0.0,0,1,"{1705, 595}"
867,0.0,0,2,"{1704, 1495, 1479}"
884,0.0,0,3,"{1508, 1541, 1686, 1671}"
892,0.0,0,1,"{1675, 1676}"
894,0.0,0,1,"{1673, 1666}"
895,0.0,0,2,"{1672, 1298, 878}"
899,33.33333333333333,2,6,"{1667, 1445, 1512, 1258, 1467, 1373}"
901,0.0,0,1,"{1664, 1663}"
902,0.0,0,1,"{1661, 1662}"
927,0.0,0,1,"{1632, 1607}"
942,0.0,0,1,"{1564, 1614}"
943,0.0,0,1,"{1603, 1613}"
948,0.0,0,3,"{1496, 1498, 1604, 1565}"
964,0.0,0,2,"{1235, 1260, 1582}"
966,0.0,0,1,"{1579, 1580}"
977,0.0,0,1,"{1568, 1566}"
982,0.0,0,7,"{1440, 1547, 1420, 1552, 1559, 1437}"
987,0.0,0,1,"{1553, 1475}"
990,0.0,0,1,"{1546, 1549}"
993,100.0,1,1,"{1540, 1542}"
995,0.0,0,2,"{1537, 1538, 1521}"
996,0.0,0,2,"{1536, 1171, 1181}"
1007,100.0,1,1,"{1480, 1519}"
1014,0.0,0,1,"{1506, 1118}"
1020,0.0,0,1,"{1497, 1489}"
1024,0.0,0,2,"{1488, 1491, 1487}"
1028,0.0,0,1,"{1481, 1482}"
1036,0.0,0,1,"{1469, 1470}"
1043,0.0,0,2,"{1449, 1378, 1461}"
1067,0.0,0,1,"{1427, 1364}"
1084,0.0,0,2,"{1142, 1406, 1143}"
1092,0.0,0,2,"{1394, 1395, 1397}"
1095,0.0,0,1,"{1392, 1230}"
1096,0.0,0,2,"{1390, 718, 1391}"
1102,100.0,1,1,"{1361, 1380}"
1105,0.0,0,1,"{1372, 1340}"
1152,0.0,0,1,"{1314, 1311}"
1155,0.0,0,1,"{1308, 1293}"
1161,0.0,0,1,"{1300, 1301}"
1164,0.0,0,2,"{1296, 1278, 1295}"
1173,0.0,0,2,"{1275, 1284, 1271}"
