component,percentage,fixes_count,edge_count,component_nodes
634,0.0,0,2,"{7185, 7306, 7379}"
647,0.0,0,6,"{6817, 7300, 7148, 7060, 7356}"
653,0.0,0,3,"{7347, 6868, 6885}"
657,0.0,0,1,"{7342, 5935}"
659,0.0,0,8,"{7270, 40, 1032, 1035, 7340, 4175, 7319, 6296, 2493}"
674,0.0,0,2,"{98, 99, 7310}"
691,100.0,1,1,"{7288, 7287}"
692,0.0,0,1,"{7284, 7286}"
699,0.0,0,1,"{7272, 2518}"
701,0.0,0,3,"{7186, 7140, 7269, 7126}"
703,0.0,0,1,"{7265, 5198}"
712,0.0,0,6,"{37, 38, 2280, 4074, 43, 4047, 7255}"
719,0.0,0,1,"{144, 7242}"
727,0.0,0,3,"{7224, 7171, 7116, 62}"
736,0.0,0,1,"{23, 7207}"
760,100.0,1,1,"{7166, 7167}"
794,0.0,0,1,"{7113, 7114}"
797,0.0,0,4,"{7109, 48, 84, 86, 87}"
798,0.0,0,1,"{6969, 7108}"
831,0.0,0,1,"{4009, 7052}"
837,0.0,0,1,"{82, 7038}"
844,0.0,0,1,"{17, 7031}"
869,0.0,0,1,"{6881, 6987}"
870,0.0,0,5,"{609, 426, 6986, 1422, 1623, 1628}"
893,0.0,0,1,"{6952, 6919}"
903,0.0,0,1,"{5968, 6934}"
911,0.0,0,1,"{2229, 6918}"
926,0.0,0,3,"{6760, 6897, 6813, 6807}"
931,25.0,1,4,"{5891, 6892, 5998, 2159, 6456}"
932,0.0,0,1,"{6890, 1414}"
936,0.0,0,3,"{6872, 6882, 6789, 6871}"
937,0.0,0,1,"{6880, 6877}"
945,0.0,0,1,"{6864, 6856}"
958,0.0,0,1,"{45, 6839}"
967,0.0,0,1,"{6826, 6790}"
972,0.0,0,3,"{6608, 73, 6602, 6820}"
1001,0.0,0,1,"{6768, 136}"
1013,0.0,0,2,"{6753, 6605, 6727}"
1020,0.0,0,1,"{6745, 6331}"
1025,0.0,0,1,"{6740, 6501}"
1028,0.0,0,1,"{6736, 6728}"
1033,20.0,1,5,"{1890, 1738, 6443, 6731, 1656}"
1036,0.0,0,3,"{2450, 2431, 6726, 79}"
1046,0.0,0,2,"{4111, 5829, 6711}"
1060,0.0,0,5,"{6691, 2308, 1999, 2520, 2521}"
1089,100.0,1,1,"{6657, 6658}"
1096,0.0,0,1,"{6641, 6642}"
1117,0.0,0,1,"{6619, 6508}"
1119,0.0,0,1,"{6418, 6614}"
1121,12.5,1,8,"{5953, 6219, 6458, 6192, 5904, 6612, 52, 6074, 5887}"
1135,0.0,0,1,"{6593, 5874}"
1143,0.0,0,1,"{6579, 2238}"
1144,100.0,1,1,"{6464, 6578}"
1153,0.0,0,4,"{6566, 2416, 51, 5818, 2206}"
1154,0.0,0,2,"{6010, 6565, 6487}"
1164,0.0,0,5,"{64, 6216, 6058, 6220, 4112, 6547}"
1173,100.0,1,1,"{6529, 6530}"
1175,0.0,0,1,"{74, 6527}"
1182,100.0,1,1,"{6510, 6511}"
1191,0.0,0,3,"{6275, 6476, 6350, 6494}"
1198,100.0,1,1,"{6481, 4098}"
1200,0.0,0,1,"{6454, 6479}"
1207,25.0,2,8,"{4161, 6465, 6467, 5067, 5231, 4022, 4182, 5080, 2585}"
1208,50.0,2,4,"{4016, 4017, 6466, 4015}"
1210,100.0,3,3,"{1874, 6453, 6461, 6462}"
1212,25.0,1,4,"{2465, 1703, 6445, 2609, 6455}"
1215,100.0,1,1,"{6450, 5820}"
1216,100.0,1,1,"{2432, 6449}"
1218,100.0,1,1,"{2008, 6446}"
1219,100.0,2,2,"{6441, 2539, 6444}"
1220,0.0,0,1,"{6440, 6415}"
1222,100.0,1,1,"{6436, 6430}"
1225,0.0,0,2,"{6280, 6427, 6429}"
1238,0.0,0,5,"{6370, 1379, 1670, 2025, 5979}"
1242,0.0,0,6,"{6016, 5186, 6365, 1629, 574}"
1257,0.0,0,1,"{6328, 6329}"
1264,50.0,1,2,"{6288, 6315, 6262}"
1270,100.0,1,1,"{6276, 6309}"
1279,0.0,0,2,"{6232, 6233, 6292}"
1281,0.0,0,1,"{6284, 1814}"
1284,0.0,0,1,"{6273, 1373}"
1286,0.0,0,4,"{5800, 25, 5911, 6271}"
1293,100.0,1,1,"{6240, 6241}"
1297,0.0,0,3,"{6227, 6228, 2486, 2487}"
1336,25.0,1,4,"{2536, 6153, 2537, 2534}"
1340,0.0,0,1,"{5962, 6148}"
1344,0.0,0,1,"{6139, 60}"
1345,0.0,0,1,"{6132, 6133}"
1348,100.0,1,1,"{6129, 6039}"
1350,0.0,0,4,"{5984, 6081, 6124, 6127, 5970}"
1354,100.0,1,1,"{6113, 6114}"
1356,0.0,0,2,"{6104, 1356, 5989}"
1358,0.0,0,1,"{6082, 6100}"
1371,0.0,0,2,"{4008, 6083, 5115}"
1389,0.0,0,1,"{6051, 1719}"
1399,100.0,1,1,"{6024, 6028}"
1402,0.0,0,1,"{2141, 6022}"
1424,0.0,0,1,"{5965, 5983}"
1428,0.0,0,3,"{113, 5973, 5974}"
1432,0.0,0,2,"{5960, 4006, 1294}"
1435,0.0,0,1,"{5876, 5949}"
1443,0.0,0,1,"{4002, 5932}"
1452,0.0,0,1,"{5921, 1049}"
1462,0.0,0,2,"{5905, 2230, 2097}"
1464,100.0,2,2,"{5866, 5900, 5901}"
1469,0.0,0,1,"{5892, 5893}"
1494,100.0,1,1,"{5835, 5836}"
1497,100.0,1,1,"{5832, 5754}"
1512,0.0,0,1,"{5811, 5740}"
1516,100.0,1,1,"{5772, 5807}"
1528,0.0,0,1,"{5793, 967}"
1532,0.0,0,6,"{1154, 772, 902, 4041, 1998, 1045, 5789}"
1544,0.0,0,2,"{5777, 1627, 1413}"
1550,0.0,0,3,"{5209, 5770, 5211, 5222}"
1553,0.0,0,1,"{738, 5767}"
1557,100.0,1,1,"{5762, 5763}"
1558,100.0,1,1,"{3994, 5758}"
1559,100.0,1,1,"{5756, 5757}"
1561,0.0,0,1,"{5744, 5753}"
1564,0.0,0,3,"{5098, 4179, 5750}"
1571,0.0,0,1,"{5741, 118}"
1576,0.0,0,7,"{5093, 5099, 4173, 110, 5230, 5173, 4155}"
1579,0.0,0,1,"{5208, 5227}"
1582,0.0,0,1,"{5224, 5162}"
1588,0.0,0,1,"{5216, 5207}"
1591,100.0,1,1,"{5210, 5212}"
1601,0.0,0,3,"{5194, 5188, 5191}"
1606,10.0,1,10,"{5184, 2210, 1871, 882, 2483, 1972, 757, 856, 1081, 5183}"
1611,0.0,0,2,"{5177, 5178, 5174}"
1621,0.0,0,1,"{5163, 5164}"
1625,0.0,0,1,"{5156, 78}"
1626,0.0,0,1,"{4193, 5155}"
1628,0.0,0,1,"{5153, 2031}"
1640,0.0,0,13,"{2370, 1539, 1540, 1541, 1542, 2252, 2285, 5135, 4209, 4150, 2647, 2328, 1497, 1498}"
1645,0.0,0,2,"{5128, 97, 4028}"
1669,0.0,0,4,"{5089, 1127, 1199, 5073, 1144}"
1670,100.0,1,1,"{5088, 4215}"
1684,20.0,1,5,"{2250, 2243, 1762, 5069}"
1685,100.0,1,1,"{5068, 2253}"
1692,0.0,0,1,"{5057, 5058}"
1693,0.0,0,1,"{4172, 4223}"
1705,50.0,1,2,"{4206, 2406, 4207}"
1707,0.0,0,6,"{4163, 4005, 4166, 4204, 2574, 4056, 2654}"
1713,0.0,0,1,"{4197, 1311}"
1721,25.0,2,8,"{2501, 4105, 4087, 4185, 4157, 2142, 2143}"
1724,50.0,1,2,"{81, 4180, 4181}"
1738,25.0,1,4,"{2051, 4154, 1083, 1085}"
1739,0.0,0,1,"{4152, 4153}"
1754,0.0,0,2,"{1392, 1157, 4135}"
1762,100.0,1,1,"{4125, 4127}"
1772,0.0,0,2,"{4116, 4062, 4063}"
1773,100.0,1,1,"{4114, 4115}"
1777,0.0,0,3,"{2504, 1427, 4108, 2541}"
1781,0.0,0,3,"{4097, 323, 4103}"
1808,100.0,1,1,"{4072, 4046}"
1809,100.0,1,1,"{4058, 4071}"
1812,50.0,1,2,"{2610, 4068, 4053}"
1840,100.0,1,1,"{4024, 4023}"
1846,0.0,0,1,"{2617, 4013}"
1869,100.0,1,1,"{2112, 2644}"
1876,100.0,1,1,"{2562, 2637}"
1892,100.0,1,1,"{2619, 2620}"
1895,33.33333333333333,1,3,"{2593, 2594, 2615}"
1925,0.0,0,1,"{2576, 2577}"
1927,0.0,0,1,"{2572, 2573}"
1932,0.0,0,2,"{41, 2563, 2564}"
1935,100.0,1,1,"{2558, 2559}"
1947,0.0,0,1,"{2011, 2543}"
1966,0.0,0,1,"{2440, 2511}"
1968,50.0,2,4,"{1824, 1761, 2509, 1902, 2174}"
1974,100.0,1,1,"{1986, 2502}"
1975,0.0,0,1,"{2500, 1270}"
1986,0.0,0,1,"{2485, 645}"
2008,0.0,0,3,"{2110, 1996, 2453, 2454}"
2014,100.0,1,1,"{2442, 2445}"
2018,0.0,0,3,"{2305, 2220, 2439}"
2019,33.33333333333333,1,3,"{2426, 2427, 2438}"
2022,0.0,0,1,"{2433, 2315}"
2030,50.0,1,2,"{1253, 2413, 2414}"
2043,0.0,0,1,"{2270, 2398}"
2047,100.0,1,1,"{2394, 2383}"
2048,100.0,1,1,"{2393, 1686}"
2061,100.0,1,1,"{2376, 2331}"
2063,100.0,1,1,"{2369, 2374}"
2067,100.0,1,1,"{2368, 2259}"
2078,0.0,0,1,"{154, 2357}"
2092,0.0,0,1,"{692, 2342}"
2097,0.0,0,1,"{2337, 2199}"
2121,0.0,0,1,"{2304, 2301}"
2122,0.0,0,1,"{2302, 2287}"
2147,0.0,0,1,"{2239, 2271}"
2157,100.0,1,1,"{2258, 1846}"
2169,33.33333333333333,1,3,"{253, 1420, 2237, 254}"
2171,0.0,0,1,"{2232, 2235}"
2178,0.0,0,1,"{2222, 2223}"
2184,0.0,0,1,"{379, 2215}"
2189,42.857142857142854,3,7,"{2208, 2018, 133, 1418, 1982, 2169, 2204, 1822}"
2195,100.0,1,1,"{2197, 2198}"
2200,0.0,0,1,"{237, 2190}"
2211,66.66666666666666,2,3,"{2168, 2010, 2179, 487}"
2215,0.0,0,1,"{54, 2175}"
2218,50.0,1,2,"{2162, 2171, 2158}"
2219,33.33333333333333,1,3,"{1896, 953, 2170}"
2245,100.0,1,1,"{2132, 2133}"
2259,50.0,1,2,"{2113, 2115, 2117}"
2272,0.0,0,1,"{2100, 2068}"
2280,0.0,0,2,"{2064, 2083, 2091}"
2287,0.0,0,1,"{1426, 2084}"
2290,50.0,1,2,"{2080, 2073, 2069}"
2295,0.0,0,1,"{2074, 2075}"
2302,100.0,1,1,"{2056, 2063}"
2303,0.0,0,1,"{2062, 567}"
2305,0.0,0,1,"{2059, 2060}"
2307,50.0,1,2,"{2057, 2020, 1807}"
2314,0.0,0,2,"{2048, 1840, 548}"
2317,100.0,1,1,"{2043, 2044}"
2328,50.0,1,2,"{1885, 2030, 1911}"
2330,100.0,1,1,"{2028, 1462}"
2331,33.33333333333333,1,3,"{1997, 2027, 2012, 1955}"
2340,0.0,0,1,"{2014, 2015}"
2346,100.0,1,1,"{2002, 2004}"
2352,100.0,1,1,"{1992, 1993}"
2355,0.0,0,1,"{1988, 1989}"
2360,0.0,0,1,"{1964, 1981}"
2361,100.0,1,1,"{1979, 1980}"
2362,100.0,1,1,"{1977, 1978}"
2363,0.0,0,1,"{1976, 1971}"
2370,66.66666666666666,2,3,"{1863, 1862, 1967}"
2385,0.0,0,2,"{1432, 1949, 1429}"
2388,33.33333333333333,1,3,"{1792, 1946, 1653, 1791}"
2392,0.0,0,1,"{1816, 1942}"
2401,0.0,0,1,"{1933, 1815}"
2403,0.0,0,3,"{1929, 1931, 1927}"
2406,0.0,0,1,"{1924, 1925}"
2428,100.0,1,1,"{1899, 1662}"
2429,50.0,1,2,"{1242, 1898, 1745}"
2433,0.0,0,2,"{1568, 1363, 1893}"
2434,0.0,0,2,"{1888, 610, 1891}"
2435,100.0,1,1,"{1889, 1886}"
2437,100.0,1,1,"{1883, 1884}"
2438,0.0,0,1,"{1882, 1283}"
2442,0.0,0,10,"{1841, 756, 1878, 315, 157, 671}"
2455,0.0,0,1,"{1770, 1861}"
2456,100.0,1,1,"{1859, 1860}"
2460,0.0,0,1,"{1854, 1855}"
2470,0.0,0,16,"{1507, 1576, 1512, 1452, 946, 1842, 1493, 983, 1818, 637}"
2474,0.0,0,2,"{641, 1836, 92}"
2481,0.0,0,1,"{1828, 1829}"
2506,0.0,0,1,"{1793, 1593}"
2507,0.0,0,1,"{1753, 1790}"
2529,0.0,0,2,"{890, 1763, 951}"
2539,0.0,0,1,"{1749, 1606}"
2540,50.0,1,2,"{1747, 1748, 309}"
2556,0.0,0,1,"{1720, 1729}"
2557,33.33333333333333,2,6,"{1728, 1280, 1281, 1251, 1308, 892}"
2562,0.0,0,5,"{425, 1722, 1701, 450}"
2575,0.0,0,1,"{1506, 1707}"
2583,0.0,0,1,"{1696, 1695}"
2585,0.0,0,1,"{1689, 1693}"
2597,0.0,0,1,"{1675, 1671}"
2610,0.0,0,1,"{1658, 1659}"
2612,0.0,0,1,"{1180, 1655}"
2620,0.0,0,1,"{1634, 1645}"
2632,0.0,0,3,"{1088, 1063, 1631}"
2652,0.0,0,1,"{1604, 197}"
2658,0.0,0,2,"{1529, 1530, 1598}"
2663,0.0,0,1,"{1590, 1575}"
2675,25.0,1,4,"{1313, 1577, 1578, 1518, 1520}"
2679,0.0,0,1,"{1570, 1566}"
2696,0.0,0,1,"{1521, 1548}"
2712,0.0,0,2,"{521, 714, 1525}"
2730,0.0,0,1,"{1496, 1483}"
2732,0.0,0,1,"{1460, 1494}"
2776,0.0,0,3,"{1201, 1202, 1436}"
2797,0.0,0,3,"{1403, 300, 451, 1159}"
2806,0.0,0,1,"{1389, 1383}"
2819,0.0,0,1,"{1372, 477}"
2821,0.0,0,1,"{712, 1370}"
2825,0.0,0,1,"{973, 1366}"
2835,0.0,0,1,"{1354, 1348}"
2843,100.0,1,1,"{1344, 1345}"
2849,100.0,1,1,"{1217, 1338}"
2901,0.0,0,1,"{1277, 630}"
3014,0.0,0,1,"{1146, 1147}"
3021,0.0,0,2,"{1138, 923, 1020}"
3031,0.0,0,1,"{1128, 640}"
3034,0.0,0,1,"{1123, 1124}"
3040,0.0,0,1,"{945, 1117}"
3060,0.0,0,1,"{1075, 1095}"
3066,0.0,0,1,"{1025, 1087}"
3078,0.0,0,3,"{989, 1053, 908, 1069}"
3089,100.0,1,1,"{1056, 1057}"
3115,0.0,0,1,"{959, 1023}"
3138,0.0,0,1,"{393, 999}"
3140,0.0,0,1,"{745, 997}"
3147,0.0,0,1,"{985, 980}"
3155,0.0,0,1,"{974, 975}"
3167,100.0,1,1,"{577, 958}"
3170,0.0,0,1,"{952, 955}"
3178,0.0,0,2,"{675, 516, 942}"
3206,0.0,0,1,"{912, 913}"
3231,0.0,0,1,"{880, 768}"
3232,0.0,0,1,"{876, 879}"
3240,0.0,0,1,"{869, 814}"
3319,0.0,0,1,"{786, 787}"
3323,0.0,0,1,"{740, 782}"
3331,100.0,1,1,"{764, 773}"
3349,0.0,0,1,"{601, 750}"
3378,0.0,0,1,"{704, 718}"
3403,0.0,0,1,"{684, 687}"
3421,0.0,0,1,"{666, 650}"
3457,0.0,0,1,"{624, 221}"
3532,0.0,0,1,"{542, 503}"
3541,0.0,0,3,"{432, 532, 438, 431}"
3546,0.0,0,1,"{280, 527}"
3561,0.0,0,1,"{506, 509}"
3587,0.0,0,1,"{480, 473}"
3596,0.0,0,1,"{469, 142}"
3605,0.0,0,1,"{458, 460}"
3614,0.0,0,1,"{448, 429}"
3667,0.0,0,1,"{384, 386}"
3715,0.0,0,1,"{331, 150}"
3745,0.0,0,2,"{297, 27, 165}"
3750,0.0,0,1,"{291, 292}"
3805,0.0,0,1,"{159, 231}"
3865,0.0,0,1,"{166, 167}"
3871,0.0,0,1,"{140, 158}"
3905,0.0,0,1,"{112, 101}"
3911,0.0,0,1,"{104, 105}"
3940,0.0,0,1,"{35, 4}"
