component,percentage,fixes_count,edge_count,component_nodes
2045,0.0,0,2,"{2314, 2315, 3132}"
2064,0.0,0,1,"{3112, 3110}"
2066,0.0,0,1,"{2944, 3109}"
2086,0.0,0,1,"{3088, 3038}"
2096,0.0,0,1,"{3077, 3078}"
2115,0.0,0,1,"{3058, 3053}"
2122,50.0,1,2,"{2505, 3050, 2509}"
2127,0.0,0,1,"{1819, 3044}"
2137,0.0,0,1,"{3032, 3033}"
2160,0.0,0,1,"{3009, 2873}"
2177,0.0,0,2,"{2992, 2309, 2942}"
2179,0.0,0,1,"{2987, 2990}"
2203,0.0,0,1,"{2964, 2965}"
2204,0.0,0,1,"{2963, 2951}"
2215,0.0,0,1,"{2832, 2950}"
2232,0.0,0,1,"{2931, 2924}"
2248,0.0,0,1,"{2913, 2765}"
2249,0.0,0,1,"{2912, 2861}"
2258,0.0,0,1,"{2571, 2902}"
2283,0.0,0,1,"{2876, 2852}"
2287,0.0,0,1,"{2866, 2870}"
2297,0.0,0,1,"{2858, 1293}"
2298,0.0,0,1,"{2857, 39}"
2314,20.0,1,5,"{17, 2578, 2838, 2839, 2587, 2431}"
2332,0.0,0,2,"{2818, 2819, 34}"
2336,0.0,0,1,"{708, 2814}"
2349,0.0,0,2,"{2801, 1148, 2237}"
2357,0.0,0,1,"{2793, 2299}"
2358,0.0,0,1,"{2792, 2783}"
2373,0.0,0,1,"{2776, 2562}"
2374,0.0,0,1,"{449, 2775}"
2381,0.0,0,1,"{2768, 1459}"
2386,0.0,0,1,"{2762, 2206}"
2405,0.0,0,1,"{2740, 2741}"
2406,0.0,0,1,"{2736, 2739}"
2435,0.0,0,6,"{2212, 2124, 2256, 2293, 2709}"
2443,0.0,0,1,"{2184, 2701}"
2460,0.0,0,1,"{2676, 2684}"
2470,0.0,0,1,"{2673, 2668}"
2475,0.0,0,1,"{2667, 813}"
2486,0.0,0,1,"{2073, 2655}"
2490,0.0,0,1,"{2641, 2651}"
2491,0.0,0,1,"{2649, 2650}"
2498,0.0,0,1,"{2640, 1228}"
2530,0.0,0,1,"{2208, 2607}"
2539,0.0,0,1,"{2531, 2598}"
2600,0.0,0,7,"{2533, 1574, 232, 1324, 45, 276, 1790, 1791}"
2607,0.0,0,1,"{2521, 2525}"
2617,0.0,0,2,"{2514, 2069, 2111}"
2632,0.0,0,2,"{2497, 794, 793}"
2641,0.0,0,2,"{2463, 2457, 2487}"
2643,0.0,0,1,"{1186, 2485}"
2655,0.0,0,1,"{2473, 2089}"
2666,100.0,1,1,"{2460, 2461}"
2670,0.0,0,1,"{2440, 2455}"
2672,0.0,0,1,"{2453, 2343}"
2687,0.0,0,2,"{2266, 2435, 2436}"
2689,0.0,0,2,"{2433, 1188, 1137}"
2699,0.0,0,2,"{1982, 2422, 2151}"
2746,0.0,0,1,"{2373, 2374}"
2754,0.0,0,1,"{2365, 2319}"
2759,0.0,0,1,"{2360, 1201}"
2771,0.0,0,1,"{2348, 2316}"
2795,100.0,1,1,"{2322, 2207}"
2821,0.0,0,1,"{2289, 2031}"
2863,0.0,0,1,"{2240, 2245}"
2865,0.0,0,4,"{2242, 2226, 2243, 2239}"
2870,0.0,0,5,"{1891, 1868, 1234, 1753, 2234}"
2879,0.0,0,1,"{2224, 1503}"
2900,0.0,0,1,"{2197, 2198}"
2907,25.0,1,4,"{464, 2138, 2190, 463}"
2926,0.0,0,1,"{185, 2170}"
2944,0.0,0,1,"{2152, 1890}"
2955,0.0,0,2,"{2034, 2140, 1957}"
2995,0.0,0,1,"{2097, 892}"
3000,0.0,0,1,"{2092, 2054}"
3007,0.0,0,7,"{1952, 1889, 2084, 1966, 1909, 1976, 1979}"
3026,0.0,0,1,"{2061, 2062}"
3050,0.0,0,1,"{2016, 2035}"
3090,0.0,0,3,"{1900, 1956, 1988, 1502}"
3104,0.0,0,1,"{1971, 1815}"
3118,0.0,0,1,"{1953, 1108}"
3132,0.0,0,2,"{1938, 22, 311}"
3146,0.0,0,1,"{1924, 1509}"
3161,0.0,0,1,"{1908, 1894}"
3171,0.0,0,1,"{1897, 1846}"
3178,0.0,0,3,"{1865, 1867, 1886}"
3210,0.0,0,1,"{1850, 1851}"
3213,0.0,0,1,"{1817, 1847}"
3223,0.0,0,2,"{1264, 1836, 1316}"
3225,0.0,0,1,"{1834, 1810}"
3253,0.0,0,1,"{1800, 1789}"
3287,0.0,0,1,"{1754, 1762}"
3302,0.0,0,2,"{1745, 1739, 1708}"
3308,0.0,0,2,"{946, 1738, 1058}"
3309,8.333333333333332,1,12,"{1056, 801, 800, 419, 1737, 266, 781, 1105, 402, 498, 733, 1215}"
3312,0.0,0,1,"{1734, 1655}"
3332,0.0,0,1,"{1713, 1714}"
3338,0.0,0,2,"{1705, 369, 495}"
3353,0.0,0,1,"{1528, 1689}"
3411,0.0,0,1,"{1627, 1630}"
3430,11.11111111111111,1,9,"{418, 1609, 395, 108, 14, 398, 607, 1585, 570, 31}"
3439,0.0,0,1,"{1600, 1549}"
3447,0.0,0,3,"{1408, 853, 1046, 1591}"
3451,0.0,0,1,"{1563, 1587}"
3484,0.0,0,1,"{209, 1548}"
3486,100.0,1,1,"{1545, 1546}"
3488,0.0,0,1,"{554, 1543}"
3503,0.0,0,1,"{921, 1527}"
3521,0.0,0,1,"{1497, 1508}"
3525,50.0,1,2,"{1504, 1485, 1486}"
3573,0.0,0,1,"{1448, 409}"
3596,0.0,0,2,"{1424, 1390, 1326}"
3613,0.0,0,1,"{1320, 1406}"
3620,0.0,0,7,"{1386, 269, 624, 627, 596, 1333, 1399}"
3632,0.0,0,2,"{1385, 587, 465}"
3633,0.0,0,1,"{1384, 1383}"
3721,0.0,0,3,"{40, 913, 9, 1287}"
3722,0.0,0,1,"{1286, 775}"
3737,0.0,0,1,"{1182, 1271}"
3747,0.0,0,1,"{1260, 1071}"
3770,0.0,0,2,"{381, 907, 1237}"
3774,0.0,0,1,"{1232, 272}"
3823,0.0,0,1,"{1176, 253}"
3826,0.0,0,1,"{1154, 1173}"
3836,0.0,0,1,"{1163, 1151}"
3839,0.0,0,1,"{1160, 1041}"
3842,0.0,0,1,"{1117, 1157}"
3851,0.0,0,4,"{226, 1026, 231, 496, 1145}"
3877,0.0,0,1,"{1045, 1118}"
3879,0.0,0,1,"{680, 1115}"
3896,0.0,0,1,"{1096, 1090}"
3897,0.0,0,1,"{43, 1095}"
3940,0.0,0,1,"{1020, 1047}"
3971,0.0,0,1,"{1011, 628}"
3978,0.0,0,2,"{1004, 981, 990}"
4004,0.0,0,1,"{976, 829}"
4006,0.0,0,1,"{973, 974}"
4013,0.0,0,1,"{572, 966}"
4015,0.0,0,1,"{964, 191}"
4027,0.0,0,1,"{952, 824}"
4067,0.0,0,1,"{530, 909}"
