component,percentage,edge_count,max_possible,component_nodes
2007,50.0,1,2,"{1577, 3175}"
2021,50.0,1,2,"{3161, 3151}"
2040,50.0,1,2,"{3138, 1614}"
2045,33.33333333333333,2,6,"{2314, 2315, 3132}"
2064,50.0,1,2,"{3112, 3110}"
2066,50.0,1,2,"{2944, 3109}"
2086,50.0,1,2,"{3088, 3038}"
2096,50.0,1,2,"{3077, 3078}"
2115,50.0,1,2,"{3058, 3053}"
2122,33.33333333333333,2,6,"{2505, 3050, 2509}"
2127,50.0,1,2,"{1819, 3044}"
2137,50.0,1,2,"{3032, 3033}"
2160,50.0,1,2,"{3009, 2873}"
2177,33.33333333333333,2,6,"{2992, 2309, 2942}"
2179,50.0,1,2,"{2987, 2990}"
2203,50.0,1,2,"{2964, 2965}"
2204,50.0,1,2,"{2963, 2951}"
2215,50.0,1,2,"{2832, 2950}"
2232,50.0,1,2,"{2931, 2924}"
2248,50.0,1,2,"{2913, 2765}"
2249,50.0,1,2,"{2912, 2861}"
2258,50.0,1,2,"{2571, 2902}"
2283,50.0,1,2,"{2876, 2852}"
2287,50.0,1,2,"{2866, 2870}"
2297,50.0,1,2,"{2858, 1293}"
2298,50.0,1,2,"{2857, 39}"
2314,16.666666666666664,5,30,"{17, 2578, 2838, 2839, 2587, 2431}"
2332,33.33333333333333,2,6,"{2818, 2819, 34}"
2336,50.0,1,2,"{708, 2814}"
2349,33.33333333333333,2,6,"{2801, 1148, 2237}"
2357,50.0,1,2,"{2793, 2299}"
2358,50.0,1,2,"{2792, 2783}"
2373,50.0,1,2,"{2776, 2562}"
2374,50.0,1,2,"{449, 2775}"
2381,50.0,1,2,"{2768, 1459}"
2386,50.0,1,2,"{2762, 2206}"
2405,50.0,1,2,"{2740, 2741}"
2406,50.0,1,2,"{2736, 2739}"
2435,30.0,6,20,"{2212, 2124, 2256, 2293, 2709}"
2443,50.0,1,2,"{2184, 2701}"
2460,50.0,1,2,"{2676, 2684}"
2470,50.0,1,2,"{2673, 2668}"
2475,50.0,1,2,"{2667, 813}"
2486,50.0,1,2,"{2073, 2655}"
2490,50.0,1,2,"{2641, 2651}"
2491,50.0,1,2,"{2649, 2650}"
2498,50.0,1,2,"{2640, 1228}"
2530,50.0,1,2,"{2208, 2607}"
2539,50.0,1,2,"{2531, 2598}"
2600,12.5,7,56,"{2533, 1574, 232, 1324, 45, 276, 1790, 1791}"
2607,50.0,1,2,"{2521, 2525}"
2617,33.33333333333333,2,6,"{2514, 2069, 2111}"
2632,33.33333333333333,2,6,"{2497, 794, 793}"
2641,33.33333333333333,2,6,"{2463, 2457, 2487}"
2643,50.0,1,2,"{1186, 2485}"
2655,50.0,1,2,"{2473, 2089}"
2666,50.0,1,2,"{2460, 2461}"
2670,50.0,1,2,"{2440, 2455}"
2672,50.0,1,2,"{2453, 2343}"
2687,33.33333333333333,2,6,"{2266, 2435, 2436}"
2689,33.33333333333333,2,6,"{2433, 1188, 1137}"
2699,33.33333333333333,2,6,"{1982, 2422, 2151}"
2746,50.0,1,2,"{2373, 2374}"
2754,50.0,1,2,"{2365, 2319}"
2759,50.0,1,2,"{2360, 1201}"
2771,50.0,1,2,"{2348, 2316}"
2795,50.0,1,2,"{2322, 2207}"
2821,50.0,1,2,"{2289, 2031}"
2863,50.0,1,2,"{2240, 2245}"
2865,33.33333333333333,4,12,"{2242, 2226, 2243, 2239}"
2870,25.0,5,20,"{1891, 1868, 1234, 1753, 2234}"
2879,50.0,1,2,"{2224, 1503}"
2900,50.0,1,2,"{2197, 2198}"
2907,33.33333333333333,4,12,"{464, 2138, 2190, 463}"
2926,50.0,1,2,"{185, 2170}"
2944,50.0,1,2,"{2152, 1890}"
2955,33.33333333333333,2,6,"{2034, 2140, 1957}"
2995,50.0,1,2,"{2097, 892}"
3000,50.0,1,2,"{2092, 2054}"
3007,16.666666666666664,7,42,"{1952, 1889, 2084, 1966, 1909, 1976, 1979}"
3026,50.0,1,2,"{2061, 2062}"
3050,50.0,1,2,"{2016, 2035}"
3090,25.0,3,12,"{1900, 1956, 1988, 1502}"
3104,50.0,1,2,"{1971, 1815}"
3118,50.0,1,2,"{1953, 1108}"
3132,33.33333333333333,2,6,"{1938, 22, 311}"
3146,50.0,1,2,"{1924, 1509}"
3161,50.0,1,2,"{1908, 1894}"
3171,50.0,1,2,"{1897, 1846}"
3178,50.0,3,6,"{1865, 1867, 1886}"
3210,50.0,1,2,"{1850, 1851}"
3213,50.0,1,2,"{1817, 1847}"
3223,33.33333333333333,2,6,"{1264, 1836, 1316}"
3225,50.0,1,2,"{1834, 1810}"
3253,50.0,1,2,"{1800, 1789}"
3287,50.0,1,2,"{1754, 1762}"
3302,33.33333333333333,2,6,"{1745, 1739, 1708}"
3308,33.33333333333333,2,6,"{946, 1738, 1058}"
3309,9.090909090909092,12,132,"{1056, 801, 800, 419, 1737, 266, 781, 1105, 402, 498, 733, 1215}"
3312,50.0,1,2,"{1734, 1655}"
3332,50.0,1,2,"{1713, 1714}"
3338,33.33333333333333,2,6,"{1705, 369, 495}"
3353,50.0,1,2,"{1528, 1689}"
3411,50.0,1,2,"{1627, 1630}"
3430,10.0,9,90,"{418, 1609, 395, 108, 14, 398, 607, 1585, 570, 31}"
3439,50.0,1,2,"{1600, 1549}"
3447,25.0,3,12,"{1408, 853, 1046, 1591}"
3451,50.0,1,2,"{1563, 1587}"
3484,50.0,1,2,"{209, 1548}"
3486,50.0,1,2,"{1545, 1546}"
3488,50.0,1,2,"{554, 1543}"
3503,50.0,1,2,"{921, 1527}"
3521,50.0,1,2,"{1497, 1508}"
3525,33.33333333333333,2,6,"{1504, 1485, 1486}"
3573,50.0,1,2,"{1448, 409}"
3596,33.33333333333333,2,6,"{1424, 1390, 1326}"
3613,50.0,1,2,"{1320, 1406}"
3620,16.666666666666664,7,42,"{1386, 269, 624, 627, 596, 1333, 1399}"
3632,33.33333333333333,2,6,"{1385, 587, 465}"
3633,50.0,1,2,"{1384, 1383}"
3721,25.0,3,12,"{40, 913, 9, 1287}"
3722,50.0,1,2,"{1286, 775}"
3737,50.0,1,2,"{1182, 1271}"
3747,50.0,1,2,"{1260, 1071}"
3770,33.33333333333333,2,6,"{381, 907, 1237}"
3774,50.0,1,2,"{1232, 272}"
3823,50.0,1,2,"{1176, 253}"
3826,50.0,1,2,"{1154, 1173}"
3836,50.0,1,2,"{1163, 1151}"
3839,50.0,1,2,"{1160, 1041}"
3842,50.0,1,2,"{1117, 1157}"
3851,20.0,4,20,"{226, 1026, 231, 496, 1145}"
3877,50.0,1,2,"{1045, 1118}"
3879,50.0,1,2,"{680, 1115}"
3896,50.0,1,2,"{1096, 1090}"
3897,50.0,1,2,"{43, 1095}"
3940,50.0,1,2,"{1020, 1047}"
3971,50.0,1,2,"{1011, 628}"
3978,33.33333333333333,2,6,"{1004, 981, 990}"
4004,50.0,1,2,"{976, 829}"
4006,50.0,1,2,"{973, 974}"
4013,50.0,1,2,"{572, 966}"
4015,50.0,1,2,"{964, 191}"
4027,50.0,1,2,"{952, 824}"
4067,50.0,1,2,"{530, 909}"
4069,50.0,1,2,"{905, 906}"
4119,50.0,1,2,"{852, 812}"
4123,50.0,1,2,"{848, 838}"
4135,50.0,1,2,"{571, 835}"
4139,50.0,1,2,"{822, 831}"
4180,50.0,1,2,"{777, 780}"
4181,33.33333333333333,4,12,"{752, 753, 779, 751}"
4196,50.0,1,2,"{762, 260}"
4200,50.0,1,2,"{506, 758}"
4215,50.0,1,2,"{737, 740}"
4224,50.0,1,2,"{729, 10}"
4272,50.0,1,2,"{566, 678}"
4278,33.33333333333333,2,6,"{672, 593, 630}"
4292,33.33333333333333,4,12,"{657, 546, 483, 533}"
4318,50.0,1,2,"{616, 631}"
4335,50.0,1,2,"{608, 601}"
4343,50.0,1,2,"{598, 159}"
4360,33.33333333333333,2,6,"{552, 577, 578}"
4365,50.0,1,2,"{569, 334}"
4370,50.0,3,6,"{563, 478, 223}"
4387,33.33333333333333,2,6,"{177, 173, 543}"
4406,50.0,1,2,"{521, 522}"
4418,50.0,1,2,"{508, 509}"
4420,50.0,1,2,"{505, 501}"
4425,50.0,1,2,"{499, 492}"
4432,50.0,1,2,"{488, 486}"
4438,50.0,1,2,"{480, 440}"
4447,50.0,1,2,"{468, 469}"
4462,33.33333333333333,2,6,"{448, 49, 447}"
4463,50.0,1,2,"{429, 446}"
4465,50.0,1,2,"{88, 444}"
4466,50.0,1,2,"{442, 443}"
4478,50.0,1,2,"{428, 340}"
4491,50.0,1,2,"{413, 407}"
4516,50.0,1,2,"{380, 382}"
4517,50.0,1,2,"{352, 379}"
4535,33.33333333333333,2,6,"{360, 347, 356}"
4545,50.0,1,2,"{348, 125}"
4547,50.0,1,2,"{336, 345}"
4569,50.0,1,2,"{320, 6}"
4587,50.0,1,2,"{298, 301}"
4636,50.0,1,2,"{114, 245}"
4654,50.0,1,2,"{224, 210}"
4679,50.0,1,2,"{124, 196}"
4686,50.0,1,2,"{188, 110}"
4713,50.0,1,2,"{154, 157}"
4715,50.0,1,2,"{138, 155}"
4730,50.0,1,2,"{139, 111}"
4734,50.0,1,2,"{98, 134}"
4740,50.0,1,2,"{128, 121}"
4763,50.0,1,2,"{97, 90}"
4764,50.0,1,2,"{96, 29}"
4770,50.0,1,2,"{89, 35}"
4778,50.0,1,2,"{78, 79}"
4784,20.0,4,20,"{69, 72, 51, 52, 53}"
4785,50.0,1,2,"{66, 71}"
4787,50.0,1,2,"{64, 68}"
4805,50.0,1,2,"{41, 7}"
4813,25.0,3,12,"{24, 26, 20, 5}"
