component,percentage,edge_count,max_possible,component_nodes
529,14.285714285714285,6,42,"{12, 48, 2357, 3158, 3159, 917, 794}"
534,50.0,1,2,"{3131, 3149}"
536,50.0,1,2,"{3146, 3147}"
544,50.0,1,2,"{3003, 3132}"
547,33.33333333333333,2,6,"{1222, 3126, 3127}"
558,50.0,1,2,"{3060, 3109}"
564,50.0,1,2,"{2182, 3103}"
579,16.666666666666664,7,42,"{772, 2503, 3083, 879, 915, 3059, 3007}"
582,33.33333333333333,2,6,"{3076, 3078, 3079}"
583,50.0,1,2,"{3066, 3077}"
595,25.0,3,12,"{3057, 2697, 2621, 2773}"
597,50.0,1,2,"{3051, 3055}"
607,50.0,1,2,"{3042, 2925}"
609,50.0,1,2,"{3040, 1018}"
619,50.0,1,2,"{2834, 3028}"
627,33.33333333333333,4,12,"{3010, 2955, 2956, 2958}"
631,50.0,1,2,"{2859, 3004}"
633,50.0,1,2,"{3001, 2996}"
646,50.0,1,2,"{930, 2982}"
655,50.0,1,2,"{2965, 2966}"
658,12.5,7,56,"{2190, 2159, 2160, 2961, 2161, 2195, 2163, 2166}"
660,50.0,1,2,"{1653, 2959}"
667,33.33333333333333,2,6,"{2946, 2924, 2941}"
682,50.0,1,2,"{1993, 2923}"
692,50.0,3,6,"{2792, 2913, 2770}"
694,33.33333333333333,2,6,"{2486, 2910, 774}"
713,20.0,6,30,"{2880, 2862, 2868, 2869, 2870, 2879}"
715,11.11111111111111,10,90,"{1671, 2059, 1617, 2129, 2386, 2515, 2071, 2875, 2876, 2397}"
718,50.0,1,2,"{2872, 2865}"
728,50.0,1,2,"{2849, 2366}"
732,50.0,1,2,"{2842, 2110}"
765,33.33333333333333,2,6,"{2800, 1673, 2694}"
783,50.0,1,2,"{2776, 2757}"
786,50.0,1,2,"{2772, 2758}"
801,50.0,1,2,"{2747, 2751}"
810,50.0,1,2,"{2738, 1387}"
831,25.0,3,12,"{2712, 1865, 1866, 1962}"
838,50.0,1,2,"{2705, 1765}"
839,33.33333333333333,2,6,"{2704, 2668, 2679}"
845,33.33333333333333,2,6,"{2698, 2636, 2542}"
846,16.666666666666664,7,42,"{2402, 2403, 2695, 2696, 2543, 2395, 2396}"
852,25.0,3,12,"{1234, 2378, 1219, 2687}"
854,50.0,1,2,"{2683, 2684}"
855,50.0,1,2,"{2657, 2682}"
858,50.0,1,2,"{2677, 2606}"
862,50.0,1,2,"{2673, 2178}"
863,50.0,1,2,"{2672, 2671}"
864,50.0,1,2,"{2667, 2670}"
868,16.666666666666664,5,30,"{2598, 2664, 1813, 2613, 1817, 1755}"
875,50.0,1,2,"{2656, 2638}"
883,33.33333333333333,2,6,"{2648, 2640, 2128}"
888,33.33333333333333,4,12,"{154, 2643, 196, 197}"
889,50.0,1,2,"{2400, 2642}"
894,33.33333333333333,2,6,"{2633, 698, 684}"
903,11.11111111111111,10,90,"{1577, 1676, 1805, 1491, 1940, 1590, 1497, 1659, 2622, 2623}"
906,50.0,1,2,"{2616, 2617}"
921,33.33333333333333,2,6,"{563, 906, 2595}"
922,50.0,1,2,"{2594, 2589}"
926,50.0,1,2,"{2586, 2590}"
935,50.0,1,2,"{2577, 2575}"
943,33.33333333333333,2,6,"{2558, 2563, 2550}"
962,7.352941176470589,20,272,"{2243, 1476, 2308, 2534, 2244, 2022, 2117, 1063, 1099, 2288, 2353, 2261, 888, 603, 2268, 1564, 2142}"
971,50.0,1,2,"{2523, 2524}"
979,25.0,3,12,"{2513, 444, 838, 836}"
981,50.0,1,2,"{2499, 2511}"
982,50.0,1,2,"{2507, 2510}"
983,33.33333333333333,2,6,"{2506, 2509, 2502}"
990,50.0,1,2,"{2496, 2489}"
992,50.0,1,2,"{2492, 2494}"
1003,25.0,3,12,"{2480, 26, 38, 39}"
1004,50.0,3,6,"{2464, 2017, 2478}"
1005,50.0,1,2,"{2477, 1421}"
1018,33.33333333333333,2,6,"{313, 317, 2461}"
1047,12.5,9,72,"{1411, 1067, 367, 1074, 1716, 1461, 982, 2426, 219}"
1054,50.0,1,2,"{2416, 2418}"
1056,25.0,5,20,"{1542, 2415, 1681, 1684, 2390}"
1058,50.0,1,2,"{2388, 2413}"
1059,50.0,1,2,"{2411, 2412}"
1067,50.0,1,2,"{2398, 2175}"
1071,33.33333333333333,2,6,"{2377, 2387, 2382}"
1081,50.0,1,2,"{2372, 2222}"
1099,50.0,1,2,"{2349, 2342}"
1100,50.0,1,2,"{2348, 2277}"
1103,50.0,1,2,"{2345, 2338}"
1115,50.0,1,2,"{2328, 1122}"
1116,50.0,1,2,"{2323, 2327}"
1117,33.33333333333333,2,6,"{2258, 1723, 2326}"
1120,13.333333333333334,12,90,"{1859, 1283, 1861, 1446, 1287, 1289, 1840, 1873, 2322, 1850}"
1121,50.0,1,2,"{2120, 2321}"
1139,33.33333333333333,2,6,"{1618, 2299, 2303}"
1144,50.0,1,2,"{692, 2292}"
1168,50.0,1,2,"{2264, 2263}"
1173,50.0,1,2,"{2256, 1120}"
1181,50.0,1,2,"{2248, 1998}"
1187,50.0,1,2,"{2036, 2237}"
1188,16.666666666666664,5,30,"{3, 1173, 1112, 2202, 2236, 1117}"
1192,50.0,1,2,"{2232, 1612}"
1200,50.0,1,2,"{2224, 2105}"
1201,50.0,1,2,"{2214, 2223}"
1203,33.33333333333333,2,6,"{2170, 2171, 2220}"
1204,16.666666666666664,5,30,"{2176, 2183, 2216, 2184, 2215, 2219}"
1212,33.33333333333333,2,6,"{2208, 2194, 2191}"
1213,50.0,1,2,"{2185, 2207}"
1216,50.0,1,2,"{2203, 1916}"
1217,50.0,1,2,"{2201, 2197}"
1219,50.0,1,2,"{2168, 2198}"
1221,50.0,1,2,"{2169, 2193}"
1222,11.11111111111111,8,72,"{7, 8, 9, 2192, 178, 179, 180, 1782, 703}"
1232,25.0,3,12,"{2172, 2133, 2158, 2116}"
1233,50.0,1,2,"{2112, 2167}"
1234,25.0,3,12,"{2146, 2155, 2125, 2165}"
1235,50.0,1,2,"{2164, 2157}"
1247,50.0,1,2,"{2121, 2143}"
1253,50.0,1,2,"{2136, 2091}"
1256,50.0,1,2,"{2130, 2132}"
1279,50.0,1,2,"{2096, 2097}"
1281,50.0,1,2,"{2085, 2094}"
1285,50.0,1,2,"{2088, 2047}"
1291,33.33333333333333,2,6,"{2080, 2042, 2028}"
1306,50.0,1,2,"{2005, 2062}"
1311,50.0,1,2,"{370, 2055}"
1312,50.0,1,2,"{2054, 1295}"
1313,50.0,1,2,"{2050, 2053}"
1319,50.0,1,2,"{2044, 1519}"
1321,50.0,1,2,"{2040, 2010}"
1335,50.0,1,2,"{2024, 2023}"
1343,25.0,3,12,"{1970, 2013, 1910, 1903}"
1345,50.0,1,2,"{2011, 948}"
1347,50.0,1,2,"{2008, 2004}"
1348,50.0,1,2,"{1357, 2007}"
1355,50.0,1,2,"{1995, 564}"
1358,50.0,1,2,"{1986, 1991}"
1364,33.33333333333333,2,6,"{1984, 1982, 1983}"
1366,12.5,7,56,"{1478, 1967, 1968, 1969, 305, 1976, 1113, 1980}"
1376,50.0,1,2,"{1963, 1815}"
1377,50.0,1,2,"{1961, 332}"
1378,7.142857142857142,15,210,"{992, 448, 613, 839, 1960, 1033, 394, 424, 1644, 845, 429, 560, 631, 664, 1402}"
1380,50.0,1,2,"{1155, 1958}"
1385,50.0,1,2,"{1952, 1950}"
1387,25.0,3,12,"{1936, 1924, 1949, 1934}"
1388,25.0,3,12,"{1944, 1945, 1947, 1948}"
1402,50.0,1,2,"{1717, 1926}"
1404,50.0,1,2,"{1923, 1747}"
1405,50.0,1,2,"{1922, 1915}"
1410,50.0,1,2,"{1914, 1917}"
1411,7.8431372549019605,24,306,"{1472, 1601, 1665, 1252, 1670, 1598, 1481, 1385, 1836, 1872, 1552, 1680, 1400, 1913, 1596, 1597, 1502, 1663}"
1412,50.0,1,2,"{1912, 1908}"
1414,9.090909090909092,12,132,"{960, 961, 962, 891, 1325, 1620, 1909, 1078, 1431, 1625, 1627, 1406}"
1422,33.33333333333333,2,6,"{1808, 1899, 1814}"
1429,50.0,1,2,"{1891, 1886}"
1435,33.33333333333333,2,6,"{1881, 1883, 1879}"
1439,50.0,3,6,"{1045, 1052, 1877}"
1440,4.761904761904762,20,420,"{1026, 1797, 1804, 278, 1819, 797, 802, 1842, 569, 1856, 1858, 323, 1864, 720, 1106, 1876, 742, 1769, 1783, 1789, 1023}"
1441,50.0,1,2,"{1875, 1862}"
1443,33.33333333333333,2,6,"{1869, 1870, 1871}"
1450,50.0,1,2,"{1848, 1610}"
1452,50.0,1,2,"{1835, 1846}"
1453,50.0,1,2,"{1843, 1845}"
1455,25.0,5,20,"{1834, 1708, 1841, 1779, 1791}"
1459,33.33333333333333,2,6,"{1833, 1829, 1825}"
1460,50.0,1,2,"{1832, 1827}"
1461,50.0,1,2,"{1810, 1831}"
1462,50.0,1,2,"{1739, 1828}"
1468,50.0,3,6,"{1820, 1796, 1799}"
1477,50.0,1,2,"{1800, 1794}"
1480,50.0,1,2,"{1776, 1793}"
1481,33.33333333333333,4,12,"{1792, 1771, 1790, 1767}"
1486,50.0,1,2,"{1784, 112}"
1488,33.33333333333333,2,6,"{840, 1780, 735}"
1491,50.0,1,2,"{1773, 1774}"
1493,50.0,1,2,"{1768, 1602}"
1498,33.33333333333333,2,6,"{1760, 1741, 1688}"
1504,50.0,3,6,"{1732, 1749, 1751}"
1505,50.0,1,2,"{1730, 1750}"
1506,50.0,1,2,"{1672, 1748}"
1508,16.666666666666664,5,30,"{1449, 1551, 1488, 1745, 1554, 1365}"
1510,50.0,1,2,"{1724, 1743}"
1513,50.0,1,2,"{1738, 598}"
1522,50.0,1,2,"{140, 1727}"
1525,33.33333333333333,2,6,"{1648, 1721, 1722}"
1526,50.0,1,2,"{1720, 1699}"
1527,50.0,1,2,"{518, 1719}"
1535,50.0,1,2,"{1706, 1709}"
1545,16.666666666666664,5,30,"{1696, 1686, 1687, 1118, 1690, 1694}"
1546,50.0,1,2,"{153, 1695}"
1553,50.0,1,2,"{1682, 1668}"
1564,50.0,1,2,"{1660, 1629}"
1566,33.33333333333333,2,6,"{1657, 29, 13}"
1577,33.33333333333333,2,6,"{1642, 1636, 1638}"
1595,50.0,1,2,"{1608, 1609}"
1606,25.0,3,12,"{1592, 993, 1034, 1035}"
1609,50.0,1,2,"{1584, 1588}"
1618,50.0,1,2,"{1560, 1575}"
1623,50.0,1,2,"{1568, 1570}"
1625,50.0,1,2,"{1547, 1567}"
1632,50.0,1,2,"{1558, 1535}"
1635,50.0,1,2,"{1553, 1548}"
1636,50.0,1,2,"{1549, 1550}"
1643,50.0,1,2,"{1533, 1534}"
1650,50.0,1,2,"{1524, 1526}"
1655,50.0,1,2,"{638, 1518}"
1660,50.0,1,2,"{1513, 294}"
1663,50.0,1,2,"{1500, 1509}"
1665,50.0,1,2,"{1506, 1507}"
1668,50.0,1,2,"{118, 1503}"
1687,50.0,1,2,"{1474, 1475}"
1697,33.33333333333333,2,6,"{1344, 1349, 1463}"
1701,50.0,1,2,"{1457, 1458}"
1703,25.0,3,12,"{1448, 1162, 1294, 1455}"
1704,50.0,1,2,"{1453, 1454}"
1714,50.0,1,2,"{1440, 1108}"
1727,50.0,1,2,"{1424, 1423}"
1728,50.0,1,2,"{1419, 1422}"
1731,50.0,1,2,"{1417, 1414}"
1734,50.0,1,2,"{1089, 1413}"
1739,50.0,1,2,"{582, 1407}"
1748,50.0,1,2,"{1083, 1395}"
1749,20.0,6,30,"{967, 969, 1066, 1065, 1102, 1394}"
1750,50.0,1,2,"{1393, 1389}"
1754,50.0,1,2,"{1384, 1388}"
1756,50.0,1,2,"{1382, 1383}"
1769,50.0,1,2,"{1368, 1367}"
1774,50.0,1,2,"{1360, 1261}"
1775,50.0,1,2,"{1358, 1359}"
1778,33.33333333333333,2,6,"{1353, 1354, 1351}"
1782,50.0,1,2,"{1347, 1343}"
1788,50.0,1,2,"{1336, 1337}"
1789,50.0,1,2,"{1334, 1335}"
1790,50.0,1,2,"{1329, 1333}"
1792,50.0,1,2,"{1328, 1331}"
1794,11.11111111111111,10,90,"{353, 354, 1059, 237, 271, 1327, 530, 1047, 1020, 1021}"
1797,50.0,1,2,"{1323, 1260}"
1799,33.33333333333333,2,6,"{1064, 1321, 1093}"
1801,50.0,1,2,"{1312, 1319}"
1804,20.0,4,20,"{1281, 1315, 1316, 980, 984}"
1807,33.33333333333333,2,6,"{1255, 1309, 1311}"
1814,20.0,4,20,"{1282, 1256, 1301, 1302, 1303}"
1815,50.0,1,2,"{1296, 1300}"
1816,25.0,3,12,"{1258, 1299, 1253, 1254}"
1819,50.0,1,2,"{1290, 1293}"
1825,50.0,1,2,"{1280, 1279}"
1826,50.0,1,2,"{1272, 1278}"
1830,33.33333333333333,2,6,"{1274, 1270, 1263}"
1836,50.0,1,2,"{1265, 1266}"
1841,50.0,1,2,"{1250, 1251}"
1849,50.0,1,2,"{1241, 1226}"
1850,33.33333333333333,2,6,"{1240, 1229, 1239}"
1854,12.5,7,56,"{1088, 1092, 870, 871, 1096, 1228, 1235, 1179}"
1861,50.0,1,2,"{1224, 1208}"
1863,50.0,1,2,"{1217, 1221}"
1864,50.0,1,2,"{1220, 1215}"
1865,33.33333333333333,2,6,"{1216, 1218, 1212}"
1866,50.0,1,2,"{1213, 1214}"
1870,50.0,1,2,"{1201, 1207}"
1871,50.0,1,2,"{1203, 1206}"
1874,33.33333333333333,4,12,"{905, 1202, 901, 910}"
1886,50.0,1,2,"{1186, 1189}"
1890,50.0,1,2,"{1184, 1183}"
1891,50.0,1,2,"{1075, 1182}"
1893,50.0,1,2,"{1178, 1180}"
1894,50.0,1,2,"{1177, 1175}"
1899,50.0,1,2,"{1049, 1170}"
1903,50.0,1,2,"{1163, 1165}"
1922,50.0,1,2,"{1142, 1143}"
1928,33.33333333333333,2,6,"{537, 542, 1135}"
1937,50.0,1,2,"{1125, 1126}"
1945,50.0,1,2,"{1105, 1111}"
1953,16.666666666666664,5,30,"{864, 1056, 553, 938, 1098, 848}"
1958,50.0,1,2,"{1090, 1085}"
1970,50.0,1,2,"{1060, 1069}"
1976,50.0,1,2,"{1050, 1054}"
1980,50.0,1,2,"{753, 1046}"
1981,50.0,1,2,"{1043, 1044}"
1983,33.33333333333333,2,6,"{1041, 972, 973}"
1984,50.0,1,2,"{1040, 1038}"
1988,33.33333333333333,2,6,"{1032, 996, 853}"
1990,50.0,1,2,"{1029, 1030}"
2000,50.0,1,2,"{1014, 999}"
2011,50.0,1,2,"{1003, 997}"
2021,33.33333333333333,2,6,"{986, 988, 526}"
2022,50.0,1,2,"{985, 987}"
2026,50.0,1,2,"{978, 851}"
2027,50.0,3,6,"{976, 977, 971}"
2031,25.0,3,12,"{968, 921, 924, 925}"
2032,50.0,1,2,"{954, 966}"
2038,33.33333333333333,2,6,"{955, 956, 949}"
2039,50.0,1,2,"{952, 953}"
2045,50.0,1,2,"{944, 941}"
2048,50.0,1,2,"{939, 934}"
2049,50.0,1,2,"{937, 935}"
2054,33.33333333333333,2,6,"{929, 203, 212}"
2055,50.0,1,2,"{928, 907}"
2056,50.0,1,2,"{923, 927}"
2059,50.0,1,2,"{920, 919}"
2060,33.33333333333333,2,6,"{414, 918, 327}"
2061,33.33333333333333,2,6,"{889, 913, 916}"
2064,50.0,1,2,"{908, 911}"
2070,33.33333333333333,2,6,"{897, 898, 899}"
2071,50.0,1,2,"{896, 885}"
2074,25.0,3,12,"{890, 748, 893, 878}"
2079,50.0,3,6,"{825, 882, 877}"
2080,50.0,1,2,"{881, 876}"
2089,25.0,3,12,"{865, 866, 843, 844}"
2090,50.0,1,2,"{862, 863}"
2094,33.33333333333333,2,6,"{856, 792, 681}"
2096,50.0,1,2,"{850, 502}"
2100,50.0,3,6,"{842, 812, 813}"
2102,50.0,3,6,"{821, 827, 837}"
2103,50.0,1,2,"{834, 835}"
2105,33.33333333333333,2,6,"{832, 830, 823}"
2108,50.0,1,2,"{828, 820}"
2109,50.0,1,2,"{826, 822}"
2110,50.0,1,2,"{824, 819}"
2117,50.0,1,2,"{809, 810}"
2119,50.0,1,2,"{796, 807}"
2136,50.0,1,2,"{785, 778}"
2144,50.0,1,2,"{776, 775}"
2146,50.0,1,2,"{771, 763}"
2148,33.33333333333333,2,6,"{768, 769, 765}"
2149,50.0,1,2,"{723, 767}"
2153,33.33333333333333,2,6,"{760, 643, 651}"
2169,50.0,3,6,"{725, 690, 741}"
2173,50.0,3,6,"{737, 713, 438}"
2175,50.0,1,2,"{726, 734}"
2176,50.0,1,2,"{594, 733}"
2177,50.0,1,2,"{632, 732}"
2178,33.33333333333333,2,6,"{457, 731, 654}"
2179,50.0,3,6,"{648, 730, 661}"
2181,50.0,1,2,"{728, 633}"
2192,25.0,3,12,"{712, 57, 70, 704}"
2195,25.0,3,12,"{64, 229, 58, 709}"
2196,50.0,1,2,"{576, 708}"
2197,50.0,1,2,"{707, 693}"
2199,50.0,1,2,"{705, 357}"
2207,50.0,3,6,"{689, 641, 687}"
2223,25.0,3,12,"{665, 667, 382, 383}"
2226,50.0,1,2,"{658, 660}"
2227,33.33333333333333,2,6,"{656, 659, 655}"
2234,50.0,1,2,"{645, 646}"
2247,50.0,1,2,"{625, 626}"
2249,50.0,1,2,"{239, 623}"
2250,50.0,1,2,"{619, 622}"
2258,50.0,1,2,"{611, 612}"
2260,50.0,1,2,"{608, 609}"
2264,50.0,1,2,"{601, 604}"
2265,50.0,1,2,"{602, 509}"
2269,50.0,1,2,"{595, 596}"
2270,50.0,1,2,"{593, 554}"
2273,50.0,1,2,"{291, 590}"
2276,50.0,1,2,"{587, 302}"
2284,50.0,3,6,"{577, 578, 570}"
2296,50.0,1,2,"{557, 559}"
2320,50.0,1,2,"{528, 523}"
2324,50.0,1,2,"{520, 522}"
2325,50.0,1,2,"{521, 491}"
2329,50.0,1,2,"{506, 515}"
2330,50.0,1,2,"{514, 511}"
2344,50.0,1,2,"{496, 459}"
2354,20.0,4,20,"{416, 417, 481, 419, 415}"
2355,50.0,1,2,"{480, 458}"
2356,50.0,1,2,"{476, 479}"
2357,50.0,1,2,"{475, 478}"
2359,50.0,1,2,"{472, 474}"
2364,50.0,1,2,"{450, 468}"
2365,50.0,1,2,"{466, 467}"
2371,50.0,1,2,"{460, 447}"
2372,33.33333333333333,2,6,"{456, 452, 455}"
2374,50.0,1,2,"{451, 453}"
2377,50.0,1,2,"{410, 445}"
2378,50.0,1,2,"{443, 439}"
2379,50.0,1,2,"{442, 428}"
2383,50.0,1,2,"{434, 431}"
2384,50.0,1,2,"{433, 397}"
2388,50.0,1,2,"{425, 426}"
2389,50.0,1,2,"{418, 423}"
2391,50.0,1,2,"{420, 421}"
2397,50.0,3,6,"{404, 406, 407}"
2403,50.0,1,2,"{395, 399}"
2406,50.0,1,2,"{393, 390}"
2410,50.0,1,2,"{387, 372}"
2415,50.0,1,2,"{378, 380}"
2420,33.33333333333333,2,6,"{369, 371, 373}"
2421,50.0,1,2,"{368, 360}"
2422,33.33333333333333,2,6,"{355, 365, 366}"
2423,50.0,1,2,"{362, 364}"
2429,50.0,1,2,"{352, 350}"
2431,50.0,1,2,"{348, 349}"
2433,50.0,1,2,"{337, 346}"
2434,50.0,1,2,"{344, 342}"
2440,50.0,1,2,"{329, 334}"
2441,50.0,1,2,"{308, 333}"
2442,50.0,1,2,"{331, 227}"
2451,50.0,1,2,"{318, 319}"
2466,50.0,1,2,"{298, 287}"
2468,50.0,1,2,"{296, 295}"
2473,33.33333333333333,4,12,"{288, 280, 276, 284}"
2492,33.33333333333333,2,6,"{261, 262, 263}"
2494,50.0,1,2,"{258, 259}"
2496,50.0,1,2,"{256, 201}"
2502,50.0,1,2,"{225, 250}"
2507,50.0,1,2,"{244, 245}"
2508,33.33333333333333,2,6,"{218, 243, 230}"
2513,50.0,1,2,"{235, 236}"
2519,50.0,1,2,"{224, 226}"
2526,50.0,1,2,"{214, 215}"
2529,50.0,1,2,"{209, 207}"
