component,percentage,fixes_count,edge_count,component_nodes
755,0.0,0,3,"{825, 666, 691, 620}"
760,0.0,0,1,"{816, 815}"
776,0.0,0,1,"{792, 794}"
783,0.0,0,1,"{785, 438}"
793,0.0,0,1,"{217, 771}"
794,0.0,0,1,"{770, 463}"
813,0.0,0,1,"{690, 749}"
822,0.0,0,1,"{739, 740}"
827,0.0,0,1,"{734, 655}"
829,0.0,0,1,"{732, 695}"
839,100.0,1,1,"{722, 719}"
846,0.0,0,3,"{713, 714, 708, 705}"
849,0.0,0,1,"{709, 710}"
850,100.0,1,1,"{706, 707}"
851,0.0,0,1,"{702, 703}"
853,0.0,0,3,"{633, 626, 700, 645}"
858,0.0,0,1,"{692, 694}"
859,0.0,0,1,"{688, 687}"
860,0.0,0,2,"{680, 621, 686}"
861,0.0,0,1,"{684, 685}"
866,0.0,0,1,"{677, 678}"
879,50.0,1,2,"{640, 659, 589}"
909,0.0,0,1,"{78, 614}"
944,0.0,0,1,"{560, 574}"
949,0.0,0,1,"{568, 546}"
959,0.0,0,1,"{556, 516}"
960,0.0,0,2,"{363, 210, 555}"
982,0.0,0,1,"{532, 487}"
987,0.0,0,1,"{525, 526}"
988,0.0,0,3,"{418, 436, 524, 492}"
997,0.0,0,14,"{514, 420, 421, 392, 393, 394, 395, 427, 399, 401, 434}"
998,0.0,0,1,"{513, 509}"
1003,0.0,0,1,"{505, 507}"
1005,0.0,0,1,"{253, 503}"
1016,0.0,0,1,"{491, 343}"
1017,100.0,1,1,"{489, 477}"
1020,0.0,0,1,"{484, 485}"
1035,0.0,0,1,"{457, 467}"
1038,0.0,0,12,"{3, 389, 423, 428, 430, 251, 464, 337, 439, 442, 443, 444}"
1049,0.0,0,1,"{450, 451}"
1051,0.0,0,1,"{448, 404}"
1065,0.0,0,1,"{419, 422}"
1080,0.0,0,1,"{402, 391}"
1088,0.0,0,1,"{386, 306}"
1111,0.0,0,1,"{360, 44}"
1113,0.0,0,2,"{349, 357, 358}"
1120,100.0,1,1,"{350, 327}"
1122,0.0,0,1,"{345, 347}"
1126,100.0,1,1,"{340, 341}"
1139,0.0,0,1,"{322, 324}"
1142,0.0,0,1,"{320, 319}"
1146,100.0,1,1,"{314, 315}"
1147,0.0,0,1,"{312, 313}"
1149,0.0,0,1,"{309, 310}"
1176,0.0,0,1,"{280, 281}"
1180,0.0,0,1,"{266, 276}"
1200,0.0,0,1,"{224, 252}"
1202,0.0,0,5,"{227, 136, 137, 139, 172, 249}"
1206,0.0,0,1,"{241, 244}"
1210,0.0,0,2,"{235, 238, 239}"
1231,0.0,0,1,"{212, 213}"
1252,0.0,0,2,"{178, 171, 190}"
1256,0.0,0,2,"{169, 186, 185}"
1272,0.0,0,1,"{106, 165}"
1287,0.0,0,4,"{100, 42, 144, 149, 92}"
1290,0.0,0,6,"{26, 113, 146, 119, 89, 90, 93}"
1306,0.0,0,1,"{59, 123}"
1308,0.0,0,1,"{121, 15}"
1323,0.0,0,1,"{6, 103}"
1335,0.0,0,1,"{27, 86}"
1349,0.0,0,1,"{60, 70}"
1350,0.0,0,1,"{66, 69}"
1351,0.0,0,2,"{64, 68, 61}"
1382,0.0,0,2,"{16, 28, 30}"
1388,0.0,0,1,"{19, 21}"
1395,0.0,0,1,"{10, 11}"
