component,percentage,fixes_count,edge_count,component_nodes
167,8.652037617554859,138,1595,"{1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 8220, 41, 59, 61, 74, 109, 8323, 146, 173, 195, 208, 221, 247, 257, 8451, 267, 274, 280, 291, 320, 8521, 8523, 362, 363, 390, 396, 459, 538, 560, 616, 619, 685, 693, 714, 732, 746, 755, 780, 797, 808, 865, 866, 874, 889, 895, 900, 936, 977, 983, 1009, 9257, 1089, 1094, 1155, 1256, 1289, 1293, 1297, 1306, 9509, 1364, 9558, 1376, 1433, 1442, 1449, 1456, 1466, 1485, 1492, 1497, 1524, 1641, 1652, 1654, 1665, 1722, 1752, 1755, 1763, 1770, 1820, 1829, 1834, 1837, 1841, 1843, 10083, 1896, 10092, 1903, 1917, 1932, 1967, 1975, 1990, 1998, 2013, 2029, 2030, 2033, 2045, 2049, 2063, 2069, 2085, 2088, 2092, 2104, 2114, 2117, 2118, 2119, 2126, 2131, 2160, 2178, 2187, 2194, 2199, 2203, 2208, 2210, 2213, 2220, 2235, 2251, 2256, 2297, 2298, 2301, 2326, 2334, 2350, 2357, 2372, 2423, 2435, 2436, 2457, 2459, 2468, 2476, 2477, 2491, 2511, 2519, 2522, 2525, 2535, 2538, 2539, 2545, 2560, 2563, 2564, 2565, 2577, 2600, 2602, 2603, 2604, 2619, 2620, 2621, 2624, 2626, 2631, 2649, 2655, 2656, 2657, 2663, 2665, 2672, 2675, 2676, 2687, 2711, 2721, 2725, 2734, 2744, 2764, 2766, 2779, 2787, 2795, 2801, 2809, 2827, 2828, 2842, 2843, 2854, 2855, 2856, 2864, 2884, 2893, 2905, 2921, 2923, 2925, 2935, 2952, 2956, 2959, 2963, 2967, 2977, 2981, 2984, 2991, 2992, 2993, 2994, 2995, 2996, 2997, 2998, 2999, 3000, 3001, 3002, 3003, 3004, 3015, 3016, 3017, 3021, 3025, 3026, 3027, 3029, 3038, 3039, 3043, 3065, 3069, 3070, 3073, 3075, 3076, 3080, 3086, 3087, 3090, 3093, 3094, 3095, 3096, 3098, 3099, 3100, 3101, 3103, 3104, 3105, 3106, 3107, 3108, 3109, 3110, 3111, 3112, 3113, 3115, 3118, 3119, 3120, 3121, 3122, 3123, 3124, 3127, 3128, 3129, 3133, 3135, 3137, 3138, 3140, 3141, 3143, 3146, 3151, 3152, 3153, 3156, 3157, 3158, 3159, 3161, 3162, 3163, 3166, 3167, 3169, 3170, 3171, 3173, 3174, 3177, 3179, 3180, 3181, 3182, 3183, 3184, 3185, 3186, 3189, 3192, 3193, 3194, 3196, 3197, 3199, 3202, 3205, 3207, 3210, 3211, 3213, 3217, 3218, 3222, 3224, 3225, 3226, 3227, 3229, 3230, 3231, 3232, 3233, 3234, 3235, 3236, 3237, 3239, 3240, 3241, 3242, 3243, 3244, 3246, 3247, 3249, 3252, 3254, 3255, 3257, 3263, 3264, 3266, 3270, 3271, 3274, 3275, 3276, 3278, 3280, 3281, 3282, 3284, 3285, 3287, 3288, 3289, 3291, 3293, 3294, 3295, 3297, 3299, 3300, 3301, 3302, 3303, 3304, 3307, 3309, 3311, 3312, 3315, 3316, 3317, 3318, 3322, 3323, 3326, 3327, 3328, 3331, 3333, 3336, 3337, 3339, 3340, 3341, 3342, 3345, 3346, 3348, 3349, 3350, 3351, 3353, 3354, 3360, 3361, 3362, 3363, 3364, 3365, 3366, 3367, 3370, 3374, 3375, 3376, 3377, 3378, 3380, 3382, 3383, 3386, 3387, 3389, 3390, 3393, 3396, 3397, 3398, 3399, 3402, 3403, 3404, 3407, 3408, 3410, 3412, 3414, 3415, 3418, 3419, 3420, 3421, 3423, 3424, 3425, 3426, 3427, 3429, 3430, 3431, 3435, 3437, 3439, 3440, 3441, 3444, 3445, 3446, 3447, 3448, 3449, 3451, 3453, 3455, 3456, 3460, 3463, 3466, 3467, 3470, 3471, 3473, 3474, 3476, 3477, 3478, 3479, 3480, 3483, 3484, 3485, 3487, 3490, 3491, 3494, 3495, 3496, 3497, 3500, 3502, 3505, 3506, 3507, 3508, 3511, 3513, 3514, 3515, 3516, 3518, 3519, 3520, 3523, 3524, 3525, 3526, 3527, 3528, 3530, 3532, 3533, 3536, 3537, 3541, 3542, 3544, 3547, 3548, 3549, 3550, 3551, 3556, 3557, 3559, 3563, 3565, 3566, 3567, 3568, 3569, 3570, 3572, 3573, 3574, 3576, 3577, 3578, 3579, 3581, 3582, 3583, 3584, 3589, 3590, 3593, 3597, 3598, 3600, 3602, 3603, 3605, 3606, 3607, 3608, 3609, 3614, 3615, 3620, 3621, 3622, 3625, 3626, 3628, 3632, 3633, 3634, 3636, 3637, 3638, 3639, 3640, 3642, 3643, 3644, 3645, 3646, 3647, 3650, 3653, 3654, 3655, 3656, 3657, 3658, 3660, 3661, 3662, 3663, 3664, 3666, 3668, 3669, 3670, 3671, 3672, 3673, 3675, 3678, 3679, 3680, 3681, 3682, 3684, 3685, 3688, 3690, 3692, 3693, 3695, 3696, 3698, 3703, 3704, 3706, 3707, 3708, 3709, 3713, 3714, 3716, 3717, 3718, 3720, 3721, 3722, 3723, 3724, 3727, 3728, 3730, 3731, 3734, 3735, 3737, 3738, 3741, 3742, 3743, 3744, 3746, 3747, 3748, 3750, 3756, 3758, 3762, 3763, 3764, 3767, 3768, 3770, 3771, 3773, 3775, 3778, 3779, 3782, 3783, 3784, 3785, 3786, 3790, 3791, 3792, 3795, 3797, 3799, 3802, 3803, 3804, 3806, 3807, 3808, 3809, 3810, 3811, 3812, 3816, 3817, 3818, 3820, 3821, 3822, 3823, 3824, 3825, 3828, 3829, 3834, 3836, 3839, 3840, 3841, 3843, 3844, 3845, 3846, 3847, 3850, 3853, 3854, 3857, 3862, 3863, 3865, 3866, 3867, 3869, 3872, 3874, 3880, 3882, 3885, 3886, 3890, 3893, 3902, 3906, 3918, 3920, 3921, 3923, 3926, 3927, 3930, 3931, 3933, 3935, 3937, 3940, 3941, 3943, 3948, 3951, 3952, 3953, 3957, 3958, 3959, 3960, 3961, 3963, 3965, 3966, 3967, 3968, 3969, 3970, 3971, 3975, 3976, 3977, 3978, 3980, 3981, 3987, 3988, 3989, 3991, 3993, 3996, 3997, 4006, 4007, 4010, 4011, 4013, 4014, 4015, 4017, 4019, 4020, 4021, 4022, 4023, 4024, 4025, 4026, 4027, 4029, 4030, 4031, 4035, 4038, 4040, 4045, 4049, 4052, 4053, 4056, 4057, 4058, 4059, 4060, 4064, 4065, 4067, 4068, 4069, 4071, 4072, 4075, 4077, 4078, 4079, 4081, 4083, 4085, 4087, 4088, 4092, 4095, 4096, 4098, 4099, 4100, 4101, 4106, 4107, 4108, 4109, 4110, 4111, 4112, 4114, 4115, 4116, 4125, 4126, 4127, 4129, 4130, 4131, 4132, 4134, 4135, 4137, 4138, 4144, 4147, 4148, 4149, 4150, 4152, 4154, 4155, 4157, 4158, 4159, 4161, 4162, 4164, 4165, 4170, 4171, 4172, 4175, 4178, 4179, 4180, 4181, 4183, 4185, 4186, 4187, 4189, 4190, 4201, 4202, 4204, 4205, 4208, 4213, 4214, 4215, 4218, 4219, 4220, 4221, 4222, 4226, 4227, 4228, 4231, 4233, 4234, 4236, 4240, 4242, 4244, 4245, 4246, 4247, 4254, 4255, 4257, 4259, 4260, 4263, 4266, 4276, 4277, 4279, 4293, 4294, 4299, 4300, 4306, 4308, 4313, 4318, 4319, 4325, 4328, 4329, 4330, 4334, 4335, 4336, 4337, 4338, 4339, 4343, 4344, 4346, 4347, 4348, 4349, 4354, 4357, 4358, 4359, 4360, 4368, 4370, 4372, 4374, 4375, 4376, 4377, 4378, 4379, 4380, 4381, 4384, 4385, 4386, 4387, 4388, 4392, 4394, 4395, 4396, 4398, 4400, 4401, 4402, 4403, 4406, 4407, 4408, 4409, 4411, 4413, 4415, 4416, 4417, 4419, 4424, 4425, 4426, 4430, 4434, 4435, 4436, 4438, 4439, 4441, 4443, 4447, 4448, 4453, 4454, 4455, 4458, 4461, 4464, 4465, 4467, 4469, 4470, 4471, 4473, 4476, 4477, 4479, 4480, 4483, 4485, 4488, 4490, 4491, 4492, 4495, 4497, 4498, 4499, 4500, 4501, 4502, 4503, 4504, 4505, 4508, 4509, 4510, 4511, 4513, 4514, 4515, 4517, 4521, 4522, 4523, 4529, 4530, 4534, 4535, 4536, 4537, 4538, 4539, 4551, 4552, 4558, 4559, 4560, 4561, 4563, 4565, 4566, 4567, 4568, 4569, 4570, 4571, 4574, 4575, 4577, 4579, 4580, 4582, 4583, 4584, 4585, 4586, 4587, 4588, 4589, 4590, 4591, 4598, 4599, 4602, 4605, 4607, 4611, 4612, 4613, 4614, 4619, 4623, 4624, 4628, 4629, 4632, 4634, 4635, 4636, 4638, 4644, 4645, 4647, 4648, 4649, 4652, 4655, 4657, 4663, 4667, 4670, 4672, 4673, 4674, 4680, 4721, 4735, 4742, 4754, 4805, 4816, 4826, 4836, 4861, 4862, 4867, 4894, 4931, 4933, 4975, 5031, 5033, 5082, 5083, 5104, 5105, 5181, 5184, 5189, 5237, 5238, 5257, 5281, 5298, 5303, 5304, 5379, 5396, 5399, 5490, 5552, 5557, 5566, 5572, 5575, 5578, 5616, 5619, 5623, 5633, 5638, 5639, 5640, 5641, 5654, 5657, 5667, 5669, 5671, 5678, 5682, 5684, 5686, 5692, 5694, 5695, 5703, 5710, 5731, 5755, 5787, 5790, 5801, 5803, 5813, 5814, 5818, 5819, 5823, 5848, 5856, 5943, 5961, 5966, 5967, 5968, 5976, 5985, 5987, 6000, 6001, 6018, 6022, 6023, 6029, 6030, 6035, 6036, 6039, 6067, 6079, 6090, 6091, 6092, 6102, 6108, 6110, 6132, 6139, 6140, 6149, 6166, 6223, 6320, 6327, 6343, 6377, 6401, 6444, 6474, 6479, 6490, 6523, 6529, 6532, 6543, 6550, 6551, 6555, 6561, 6566, 6568, 6571, 6576, 6594, 6597, 6604, 6621, 6628, 6650, 6667, 6669, 6675, 6676, 6684, 6698, 6706, 6708, 6709, 6722, 6728, 6741, 6777, 6778, 6779, 6780, 6784, 6785, 6786, 6790, 6791, 6793, 6800, 6801, 6805, 6807, 6842, 6854, 6878, 7003, 7053, 7075, 7116, 7124, 7365, 7375, 7376, 7377, 7383, 7402, 7403, 7405, 7412, 7413, 7414, 7497, 7598, 7868}"
169,0.0,0,2,"{10088, 10089, 10090}"
174,0.0,0,2,"{10080, 10076, 10079}"
175,0.0,0,1,"{10073, 10077}"
181,0.0,0,1,"{10066, 10067}"
184,25.0,1,4,"{9536, 9920, 10063, 6232, 9533}"
191,0.0,0,1,"{10054, 10055}"
193,0.0,0,3,"{10051, 5524, 5461, 5547}"
195,100.0,1,1,"{10049, 10045}"
196,50.0,1,2,"{10048, 9729, 10042}"
197,14.285714285714285,1,7,"{10016, 10017, 10012, 9829, 9831, 10010, 10044, 10047}"
200,0.0,0,3,"{10040, 9953, 9978, 9958}"
204,100.0,1,1,"{10035, 10036}"
210,0.0,0,1,"{10028, 6797}"
214,0.0,0,2,"{9928, 9629, 10023}"
216,0.0,0,2,"{10002, 9990, 10015}"
218,0.0,0,2,"{10009, 9986, 10013}"
219,17.857142857142858,5,28,"{8325, 9349, 6666, 8075, 6926, 7569, 8340, 6426, 10011, 8485, 9147, 9922, 9933, 5971, 5972, 5975, 5981, 5984, 8292, 8426}"
220,0.0,0,1,"{10008, 9972}"
224,100.0,1,1,"{10004, 9999}"
225,0.0,0,1,"{9992, 10003}"
232,0.0,0,1,"{9993, 9977}"
247,0.0,0,1,"{9940, 9974}"
248,0.0,0,1,"{9338, 9971}"
252,100.0,1,1,"{9964, 9967}"
256,0.0,0,1,"{9961, 7554}"
262,0.0,0,1,"{9954, 9381}"
273,33.33333333333333,2,6,"{9921, 9941, 9910, 9942, 9912}"
295,0.0,0,9,"{8226, 7780, 7781, 7782, 7783, 7784, 8647, 9901, 9913, 8447}"
304,100.0,1,1,"{9902, 9895}"
311,0.0,0,1,"{9892, 9893}"
312,0.0,0,1,"{9800, 9891}"
313,0.0,0,4,"{9890, 5069, 5264, 9877, 5052}"
316,0.0,0,5,"{9862, 9884, 9885, 9886, 9887}"
332,100.0,1,1,"{9865, 9863}"
337,0.0,0,1,"{9858, 9855}"
341,0.0,0,2,"{9853, 8806, 8727}"
345,13.333333333333334,2,15,"{6306, 5122, 6307, 8965, 8807, 8212, 9847, 9848, 9849, 6365}"
350,0.0,0,2,"{9842, 9315, 9062}"
351,50.0,1,2,"{9712, 9841, 9675}"
353,100.0,1,1,"{9832, 9839}"
354,15.0,3,20,"{8833, 8834, 9480, 9239, 9248, 9249, 9651, 9782, 9784, 9285, 9427, 9172, 9557, 9175, 9818, 9188, 9194, 9838, 8821}"
361,0.0,0,1,"{9828, 9742}"
363,50.0,1,2,"{9824, 9825, 9723}"
365,0.0,0,1,"{8969, 9822}"
367,50.0,1,2,"{9820, 9806, 9807}"
373,0.0,0,1,"{9812, 9813}"
374,0.0,0,1,"{9810, 9811}"
380,0.0,0,1,"{9801, 9802}"
382,0.0,0,1,"{9797, 9798}"
383,0.0,0,2,"{9792, 9796, 9791}"
388,0.0,0,4,"{9721, 9722, 9788, 9789}"
389,60.0,6,10,"{9574, 9577, 9546, 9547, 9548, 9549, 9579, 7788, 6034, 9786, 9787}"
391,100.0,1,1,"{9771, 9783}"
393,16.666666666666664,1,6,"{9765, 8614, 9769, 8619, 9775, 9780}"
394,50.0,1,2,"{9777, 9779, 9735}"
395,0.0,0,2,"{9752, 9778, 9762}"
399,6.666666666666667,1,15,"{9602, 9636, 9126, 9656, 9641, 9772, 9045, 8792, 8793}"
401,20.0,1,5,"{9768, 9576, 9584, 9562, 9692}"
410,0.0,0,1,"{9755, 9756}"
414,0.0,0,5,"{9738, 9749, 9750, 9559, 9529}"
416,0.0,0,2,"{9747, 9670, 9422}"
422,100.0,1,1,"{9666, 9740}"
431,0.0,0,3,"{9682, 9683, 9684, 9727}"
433,0.0,0,1,"{9725, 9702}"
440,0.0,0,2,"{9688, 9715, 9687}"
455,16.666666666666664,1,6,"{9698, 5125, 5126, 5135, 6810}"
458,0.0,0,1,"{9660, 9695}"
460,0.0,0,1,"{9693, 9647}"
461,100.0,1,1,"{9690, 9691}"
462,0.0,0,1,"{9689, 9659}"
467,11.11111111111111,1,9,"{8838, 8839, 9673, 8588, 7822, 9679, 8575}"
470,0.0,0,1,"{9676, 126}"
473,0.0,0,1,"{9583, 9671}"
490,0.0,0,1,"{8777, 9645}"
491,0.0,0,1,"{9640, 9644}"
498,0.0,0,1,"{9589, 9631}"
502,0.0,0,2,"{9600, 9626, 8469}"
513,66.66666666666666,2,3,"{9612, 9613, 9582}"
519,0.0,0,1,"{8859, 9605}"
523,0.0,0,1,"{9597, 9599}"
532,66.66666666666666,2,3,"{9420, 9428, 9588, 9086}"
541,0.0,0,1,"{9571, 8772}"
551,0.0,0,4,"{8102, 7271, 9560, 7770, 7771}"
570,0.0,0,1,"{9528, 9530}"
572,20.0,1,5,"{8743, 8715, 8718, 8719, 9526}"
578,0.0,0,2,"{9520, 8601, 9505}"
580,0.0,0,1,"{9358, 9518}"
585,0.0,0,1,"{9512, 7519}"
589,0.0,0,3,"{6473, 6443, 9507, 9195}"
597,0.0,0,1,"{9498, 9466}"
603,0.0,0,1,"{6194, 9491}"
604,0.0,0,1,"{9489, 9490}"
607,0.0,0,1,"{9486, 9478}"
621,0.0,0,5,"{9440, 9442, 9453, 9435, 9467}"
623,20.0,2,10,"{8574, 8650, 8570, 9461, 8662, 8567, 9464, 8602, 8670}"
625,0.0,0,2,"{9430, 9462, 9431}"
634,0.0,0,5,"{9443, 9444, 9448, 9433, 9434, 9438}"
638,66.66666666666666,2,3,"{9426, 9394, 9437}"
640,0.0,0,1,"{9410, 9429}"
647,20.0,2,10,"{9414, 7752, 9371, 786, 9397, 665, 9370, 8347, 63}"
648,0.0,0,4,"{9283, 9412, 9284, 9290, 9403}"
650,0.0,0,1,"{9409, 9404}"
653,0.0,0,3,"{9395, 9396, 9405, 9374}"
654,0.0,0,1,"{9176, 9402}"
658,0.0,0,1,"{9387, 9398}"
665,0.0,0,1,"{9386, 9364}"
673,0.0,0,7,"{8488, 8458, 8363, 8369, 8991, 9310, 9342, 9375}"
685,0.0,0,2,"{6899, 6900, 9359}"
687,0.0,0,1,"{9354, 9356}"
692,0.0,0,1,"{9346, 9348}"
698,100.0,1,1,"{9339, 9340}"
699,6.666666666666667,1,15,"{7385, 7653, 7654, 7655, 7274, 7115, 7659, 7636, 7797, 9336, 9337, 8413, 8217}"
708,100.0,2,2,"{9279, 9278, 9327}"
714,100.0,1,1,"{9321, 9318}"
716,0.0,0,1,"{7719, 9319}"
726,50.0,1,2,"{8385, 9308, 8383}"
728,0.0,0,1,"{9306, 9293}"
729,0.0,0,1,"{8608, 9305}"
735,0.0,0,14,"{7776, 8929, 8930, 8931, 7810, 7815, 7816, 9299, 7991, 7992, 8923}"
736,0.0,0,1,"{9298, 9156}"
743,0.0,0,1,"{9289, 7911}"
752,0.0,0,1,"{9275, 7919}"
753,0.0,0,1,"{9274, 9227}"
755,0.0,0,2,"{9272, 8140, 9110}"
758,0.0,0,1,"{9268, 9269}"
760,33.33333333333333,1,3,"{9266, 9259, 9207}"
765,0.0,0,1,"{9202, 9261}"
776,66.66666666666666,2,3,"{7161, 9245, 9197, 9246}"
788,0.0,0,3,"{9208, 9210, 9211, 9230}"
789,15.384615384615385,2,13,"{8987, 9229, 8462, 8657, 8698, 8470, 8599, 8696, 8666, 8699, 8605}"
791,0.0,0,1,"{9225, 9226}"
815,100.0,1,1,"{9192, 9130}"
816,0.0,0,1,"{9190, 9191}"
818,100.0,1,1,"{9187, 9150}"
824,0.0,0,1,"{9174, 6207}"
827,0.0,0,2,"{9170, 5202, 5214}"
830,33.33333333333333,1,3,"{4280, 4326, 9166, 4639}"
834,0.0,0,1,"{4856, 9159}"
837,0.0,0,1,"{9155, 9151}"
845,0.0,0,1,"{9139, 9142}"
848,0.0,0,1,"{9137, 9138}"
849,0.0,0,2,"{9136, 9092, 9072}"
852,50.0,2,4,"{9133, 7406, 7407, 8025, 8026}"
857,0.0,0,1,"{4969, 9125}"
860,0.0,0,1,"{9122, 9119}"
863,40.0,2,5,"{592, 790, 7897, 8538, 9117, 9118}"
868,0.0,0,2,"{7880, 9109, 7879}"
869,0.0,0,1,"{6348, 9108}"
870,100.0,1,1,"{9106, 9107}"
877,0.0,0,1,"{9099, 7268}"
884,100.0,2,2,"{9088, 9089, 9090}"
888,0.0,0,1,"{9082, 5046}"
892,0.0,0,3,"{4320, 8737, 9077, 6705}"
897,0.0,0,1,"{9070, 9071}"
902,0.0,0,1,"{9065, 8063}"
911,0.0,0,2,"{6656, 9054, 9055}"
912,0.0,0,1,"{8706, 9053}"
913,100.0,1,1,"{8108, 9052}"
915,100.0,1,1,"{9049, 9050}"
917,50.0,1,2,"{7283, 7284, 9047}"
921,0.0,0,1,"{9042, 8883}"
926,0.0,0,2,"{8968, 8936, 9037}"
933,0.0,0,3,"{9026, 9027, 9028}"
935,0.0,0,1,"{9024, 9022}"
942,0.0,0,1,"{9012, 9013}"
943,0.0,0,1,"{2769, 9011}"
944,0.0,0,1,"{9009, 9010}"
945,0.0,0,1,"{9008, 9007}"
946,50.0,1,2,"{7896, 8133, 9006}"
949,0.0,0,1,"{8975, 8999}"
951,100.0,1,1,"{8996, 8997}"
952,100.0,2,2,"{8994, 8995, 8988}"
957,66.66666666666666,2,3,"{8984, 8961, 8963}"
958,0.0,0,1,"{8356, 8983}"
959,100.0,2,2,"{8980, 8981, 8982}"
960,100.0,1,1,"{8978, 8979}"
961,100.0,2,2,"{7808, 8977, 7809}"
965,0.0,0,4,"{7882, 7883, 8972, 8934}"
971,50.0,1,2,"{8960, 8962, 8959}"
972,0.0,0,1,"{8957, 8958}"
978,100.0,1,1,"{8947, 8940}"
981,0.0,0,1,"{8942, 8943}"
990,0.0,0,3,"{8240, 7960, 7965, 8927}"
994,0.0,0,1,"{8922, 8871}"
995,50.0,1,2,"{8920, 8921, 8919}"
996,0.0,0,9,"{8194, 8195, 8196, 8197, 8206, 8207, 8208, 8917, 8918, 8215}"
1002,0.0,0,1,"{8909, 8910}"
1004,16.666666666666664,2,12,"{8872, 8907, 8880, 8881, 7410, 8882, 6902, 8895}"
1008,0.0,0,1,"{8339, 8903}"
1012,0.0,0,5,"{8896, 8506, 8899, 8508}"
1013,0.0,0,1,"{8897, 8898}"
1016,0.0,0,8,"{5504, 8892, 7728, 7317, 7093, 7420, 6815}"
1017,0.0,0,1,"{8890, 8891}"
1020,0.0,0,1,"{8518, 8887}"
1024,100.0,1,1,"{8841, 8879}"
1025,100.0,2,2,"{8862, 8845, 8878}"
1045,0.0,0,4,"{8770, 7981, 8854, 829, 798}"
1052,0.0,0,1,"{8787, 8847}"
1058,0.0,0,1,"{8836, 8764}"
1071,0.0,0,3,"{6064, 8441, 8820, 8519}"
1074,0.0,0,1,"{8817, 7941}"
1076,50.0,1,2,"{8813, 8814, 8815}"
1077,100.0,1,1,"{8811, 8812}"
1081,0.0,0,1,"{8804, 8796}"
1084,50.0,1,2,"{8801, 8798, 8799}"
1088,0.0,0,1,"{8704, 8794}"
1091,0.0,0,1,"{8714, 8789}"
1097,100.0,1,1,"{8708, 8782}"
1101,10.0,1,10,"{8739, 8775, 8744, 8745, 8778, 8776, 8695}"
1102,0.0,0,1,"{8661, 8774}"
1105,66.66666666666666,2,3,"{7656, 8769, 8749, 8726}"
1108,100.0,2,2,"{8762, 8763, 8741}"
1113,0.0,0,1,"{8738, 8757}"
1123,100.0,1,1,"{8733, 8734}"
1126,0.0,0,1,"{8730, 8700}"
1129,42.857142857142854,3,7,"{8581, 8616, 7884, 2796, 8723, 8628, 8629}"
1130,100.0,1,1,"{8721, 8722}"
1134,0.0,0,1,"{8712, 8659}"
1136,0.0,0,5,"{5378, 8709, 5740, 5230, 5518, 5276}"
1139,0.0,0,2,"{8483, 8691, 8694}"
1140,0.0,0,1,"{8692, 8693}"
1142,0.0,0,1,"{8688, 8687}"
1182,0.0,0,5,"{8611, 8612, 8613, 8630, 8632}"
1186,100.0,2,2,"{8624, 8594, 8387}"
1187,20.0,4,20,"{8544, 8513, 8547, 8516, 8548, 103, 8520, 40, 8554, 8362, 8586, 8587, 8558, 8623, 3372, 8073, 8530, 4732}"
1188,0.0,0,1,"{8720, 8622}"
1206,0.0,0,1,"{8589, 8590}"
1211,0.0,0,1,"{8580, 8534}"
1214,0.0,0,1,"{8577, 8540}"
1216,20.0,1,5,"{7602, 8572, 8573, 6814}"
1218,0.0,0,1,"{8569, 8543}"
1219,0.0,0,3,"{8568, 6755, 8550, 7463}"
1223,0.0,0,1,"{8563, 6294}"
1227,0.0,0,1,"{3472, 8559}"
1228,0.0,0,4,"{8551, 8553, 8556, 8557, 8541}"
1231,0.0,0,1,"{8477, 8549}"
1232,100.0,1,1,"{8545, 8546}"
1235,10.0,1,10,"{7715, 7428, 7685, 7716, 7114, 7609, 7436, 7733, 7766, 7767, 8537}"
1237,0.0,0,5,"{8489, 8535, 8378, 8379, 8414}"
1238,100.0,1,1,"{8533, 8527}"
1241,0.0,0,2,"{8344, 8529, 8345}"
1246,0.0,0,1,"{8522, 8515}"
1258,0.0,0,1,"{8500, 8501}"
1265,0.0,0,1,"{8490, 8493}"
1266,0.0,0,5,"{8324, 8265, 8491, 8492, 8244, 8479}"
1269,0.0,0,1,"{8480, 8484}"
1280,0.0,0,6,"{7107, 7108, 8453, 8390, 8401, 8467}"
1287,0.0,0,2,"{8459, 8438, 8439}"
1294,0.0,0,1,"{8449, 8433}"
1312,0.0,0,1,"{8424, 7430}"
1313,50.0,1,2,"{8386, 8422, 8423}"
1315,0.0,0,1,"{8419, 8420}"
1316,0.0,0,1,"{8417, 8418}"
1329,50.0,1,2,"{8400, 8372, 8373}"
1331,0.0,0,1,"{1724, 8398}"
1333,100.0,1,1,"{8377, 8396}"
1334,0.0,0,1,"{8394, 8395}"
1336,0.0,0,8,"{8392, 8168, 7563, 7890, 7891, 7348, 8213, 7574}"
1341,0.0,0,2,"{8225, 8381, 8382}"
1344,100.0,1,1,"{8376, 8249}"
1345,50.0,1,2,"{8368, 8359, 8375}"
1349,0.0,0,3,"{8308, 8303, 8367}"
1356,0.0,0,1,"{8354, 8355}"
1362,0.0,0,1,"{8348, 8341}"
1370,0.0,0,1,"{6405, 8334}"
1375,2.7027027027027026,1,37,"{5891, 7044, 6535, 8329, 7950, 7054, 7186, 7322, 5531, 5532, 6567, 5673, 7081, 5674, 6959, 6583, 7736, 7737, 6586, 6720, 7109, 7245, 7120, 6746, 6887, 6888, 7019, 8172, 6766, 8188, 8189}"
1380,0.0,0,1,"{8320, 8317}"
1394,0.0,0,1,"{8301, 8302}"
1399,0.0,0,1,"{8296, 8295}"
1404,0.0,0,1,"{8289, 4225}"
1407,0.0,0,1,"{8285, 8286}"
1411,50.0,1,2,"{3848, 8281, 3855}"
1413,0.0,0,1,"{419, 8279}"
