component,percentage,edge_count,max_possible,component_nodes
71,50.0,1,2,"{6192, 6191}"
85,33.33333333333333,2,6,"{6170, 6162, 6165}"
88,30.0,9,30,"{4448, 5828, 5446, 6161, 5266, 5788}"
89,50.0,1,2,"{6160, 3161}"
99,50.0,1,2,"{5531, 6148}"
104,50.0,1,2,"{6136, 6118}"
111,33.33333333333333,2,6,"{6120, 4941, 6104}"
124,50.0,1,2,"{283, 6099}"
134,50.0,3,6,"{6083, 6076, 5687}"
147,50.0,1,2,"{6064, 6063}"
150,50.0,1,2,"{6059, 6060}"
151,25.0,5,20,"{6055, 4328, 4041, 6058, 4043}"
152,50.0,1,2,"{6057, 1313}"
170,50.0,1,2,"{6027, 5611}"
175,50.0,1,2,"{5704, 6018}"
176,50.0,3,6,"{5552, 6017, 5316}"
181,50.0,1,2,"{6009, 5998}"
188,14.285714285714285,6,42,"{5576, 6002, 1174, 920, 1209, 988, 989}"
190,50.0,1,2,"{6000, 5206}"
193,50.0,1,2,"{5994, 5990}"
197,50.0,1,2,"{5400, 5989}"
204,50.0,1,2,"{5979, 5589}"
207,50.0,1,2,"{5109, 5975}"
217,50.0,1,2,"{5728, 5961}"
221,50.0,1,2,"{5957, 4335}"
238,33.33333333333333,2,6,"{5931, 5932, 5935}"
251,16.071428571428573,9,56,"{5794, 2182, 2026, 2190, 2163, 4211, 2326, 5915}"
255,25.0,5,20,"{5319, 5256, 5490, 5911, 5310}"
257,50.0,1,2,"{5908, 5892}"
267,25.0,3,12,"{5876, 5893, 5894, 5895}"
273,41.66666666666667,5,12,"{5872, 5882, 5227, 5878}"
282,50.0,1,2,"{5868, 5862}"
284,50.0,1,2,"{5864, 5865}"
293,50.0,1,2,"{5845, 5846}"
294,50.0,1,2,"{5841, 5844}"
302,33.33333333333333,2,6,"{5832, 5062, 5063}"
304,25.0,3,12,"{5454, 5790, 5181, 5830}"
309,50.0,1,2,"{5824, 5823}"
311,50.0,1,2,"{5820, 5821}"
317,33.33333333333333,2,6,"{5813, 5814, 5807}"
328,25.0,3,12,"{5801, 5339, 5093, 5263}"
337,50.0,1,2,"{5508, 5789}"
340,50.0,1,2,"{5784, 5782}"
350,14.285714285714285,6,42,"{5473, 5770, 3214, 3151, 5712, 3215, 4985}"
359,50.0,1,2,"{5760, 5759}"
364,50.0,1,2,"{5753, 5754}"
367,50.0,1,2,"{5750, 5655}"
396,33.33333333333333,2,6,"{5713, 5363, 5332}"
397,50.0,1,2,"{5710, 5711}"
424,33.33333333333333,2,6,"{5680, 4940, 5582}"
474,25.0,3,12,"{1171, 4790, 5557, 5622}"
486,50.0,1,2,"{5608, 5606}"
489,50.0,1,2,"{5603, 5604}"
497,50.0,1,2,"{5594, 5595}"
507,50.0,1,2,"{5515, 5580}"
514,50.0,1,2,"{5571, 5572}"
518,50.0,3,6,"{5560, 5561, 5566}"
524,50.0,1,2,"{5555, 5556}"
530,50.0,1,2,"{5545, 5546}"
538,50.0,1,2,"{5536, 5535}"
607,50.0,1,2,"{5448, 5449}"
618,50.0,1,2,"{5432, 4715}"
631,50.0,1,2,"{5408, 5418}"
632,50.0,1,2,"{5416, 5417}"
636,33.33333333333333,4,12,"{5370, 3370, 5371, 5412}"
640,50.0,1,2,"{5405, 5407}"
651,50.0,1,2,"{5394, 1170}"
653,50.0,1,2,"{5392, 5142}"
655,50.0,1,2,"{5388, 5389}"
656,25.0,3,12,"{5386, 5387, 5341, 5115}"
659,50.0,1,2,"{5380, 5381}"
671,50.0,1,2,"{5361, 5365}"
674,50.0,1,2,"{5360, 5359}"
676,33.33333333333333,2,6,"{5353, 5354, 5357}"
682,8.333333333333332,13,156,"{2977, 2627, 5348, 2341, 2118, 2629, 2184, 2352, 5105, 2353, 2226, 2362, 5340}"
683,12.5,9,72,"{5312, 5249, 5314, 5347, 5252, 5318, 5296, 5245, 5246}"
688,33.33333333333333,4,12,"{5338, 5323, 5324, 5326}"
694,50.0,1,2,"{5297, 5327}"
699,19.047619047619047,8,42,"{5283, 5262, 5294, 5231, 5267, 4692, 5311}"
703,50.0,1,2,"{5302, 5303}"
705,50.0,1,2,"{5299, 5300}"
710,50.0,1,2,"{5290, 5291}"
712,50.0,1,2,"{4196, 5287}"
714,50.0,1,2,"{5122, 5285}"
716,50.0,1,2,"{5282, 3410}"
717,50.0,1,2,"{5280, 5281}"
734,50.0,1,2,"{5247, 5255}"
752,50.0,1,2,"{5225, 4713}"
756,50.0,1,2,"{5202, 5221}"
759,50.0,1,2,"{5217, 5214}"
761,33.33333333333333,2,6,"{5188, 5198, 5215}"
798,50.0,1,2,"{5156, 5157}"
805,50.0,1,2,"{5146, 5147}"
827,50.0,1,2,"{5114, 5116}"
836,50.0,1,2,"{3184, 5100}"
840,50.0,1,2,"{5094, 5095}"
845,50.0,1,2,"{5086, 4759}"
846,50.0,1,2,"{5084, 5085}"
855,25.0,3,12,"{4904, 4987, 5069, 5022}"
863,33.33333333333333,2,6,"{5048, 5045, 5014}"
866,50.0,3,6,"{5040, 5044, 5039}"
873,25.0,3,12,"{2986, 2933, 2949, 5031}"
874,50.0,1,2,"{5026, 5030}"
876,50.0,1,2,"{5024, 5025}"
877,50.0,1,2,"{5021, 5023}"
883,25.0,3,12,"{4984, 5001, 5010, 4999}"
895,50.0,1,2,"{4992, 4993}"
904,50.0,1,2,"{4968, 4971}"
908,50.0,1,2,"{4962, 4964}"
916,50.0,1,2,"{4948, 4949}"
919,50.0,1,2,"{4944, 4943}"
921,30.0,6,20,"{2985, 4938, 4436, 2581, 2548}"
932,50.0,1,2,"{2587, 4925}"
933,50.0,1,2,"{4923, 4924}"
936,50.0,1,2,"{4920, 4919}"
941,50.0,1,2,"{4912, 4914}"
943,50.0,1,2,"{4909, 4911}"
946,50.0,1,2,"{4906, 4907}"
953,50.0,1,2,"{4897, 3407}"
955,50.0,1,2,"{4892, 4893}"
958,50.0,1,2,"{4889, 4887}"
965,50.0,1,2,"{4880, 4861}"
970,50.0,1,2,"{4857, 4866}"
972,33.33333333333333,4,12,"{4864, 4827, 4856, 4808}"
983,16.071428571428573,9,56,"{3209, 4843, 4495, 3247, 4849, 3483, 3164, 3486}"
985,25.0,5,20,"{3776, 3787, 4844, 4847, 4025}"
987,50.0,1,2,"{4845, 4479}"
988,50.0,1,2,"{4841, 4675}"
992,50.0,1,2,"{4785, 4837}"
996,25.0,3,12,"{4833, 4770, 4818, 4783}"
997,50.0,1,2,"{4832, 4830}"
1000,33.33333333333333,2,6,"{4824, 4825, 4723}"
1003,33.33333333333333,4,12,"{4794, 4810, 4819, 4763}"
1008,50.0,1,2,"{4811, 4804}"
1009,16.666666666666664,5,30,"{3744, 4809, 4463, 4283, 3742, 3743}"
1015,41.66666666666667,5,12,"{4801, 4253, 4510, 4095}"
1016,50.0,1,2,"{4795, 4799}"
1017,50.0,1,2,"{4032, 4797}"
1025,50.0,1,2,"{1579, 4779}"
1033,50.0,1,2,"{4765, 4767}"
1036,50.0,1,2,"{4762, 4731}"
1041,50.0,1,2,"{4754, 4755}"
1048,50.0,1,2,"{4746, 4654}"
1050,50.0,1,2,"{4744, 4742}"
1053,50.0,1,2,"{4738, 4739}"
1058,50.0,1,2,"{4732, 4669}"
1060,50.0,1,2,"{4728, 4727}"
1068,33.33333333333333,2,6,"{4691, 4693, 4710}"
1069,25.0,3,12,"{4642, 4643, 4684, 4709}"
1072,50.0,1,2,"{4702, 4703}"
1073,25.0,5,20,"{4546, 4657, 4659, 4118, 4701}"
1085,50.0,1,2,"{4680, 4681}"
1099,50.0,1,2,"{4650, 4652}"
1101,16.666666666666664,5,30,"{4646, 4648, 3850, 4525, 4526, 3859}"
1111,50.0,1,2,"{4168, 4627}"
1112,50.0,1,2,"{4625, 4626}"
1114,50.0,3,6,"{4612, 4621, 4614}"
1120,50.0,1,2,"{4608, 4606}"
1121,33.33333333333333,2,6,"{4472, 4473, 4605}"
1124,25.0,3,12,"{4584, 4580, 4595, 4596}"
1133,50.0,1,2,"{4568, 4565}"
1134,33.33333333333333,2,6,"{4563, 4564, 4550}"
1143,50.0,1,2,"{4538, 4534}"
1146,50.0,1,2,"{4531, 4532}"
1157,50.0,1,2,"{4441, 4503}"
1181,33.33333333333333,4,12,"{4306, 4258, 4230, 4462}"
1187,33.33333333333333,4,12,"{4298, 4451, 4299, 4455}"
1189,50.0,1,2,"{4453, 4239}"
1193,25.0,3,12,"{4440, 4433, 4432, 4431}"
1198,50.0,1,2,"{4418, 4422}"
1199,50.0,1,2,"{4420, 4421}"
1204,33.33333333333333,2,6,"{4377, 4386, 4412}"
1207,50.0,1,2,"{4408, 4405}"
1209,50.0,1,2,"{4403, 4404}"
1211,50.0,1,2,"{4400, 4391}"
1213,50.0,1,2,"{4394, 4397}"
1218,25.0,3,12,"{4288, 4371, 4389, 4259}"
1222,33.33333333333333,2,6,"{4319, 4343, 4383}"
1227,50.0,1,2,"{4374, 4375}"
1228,50.0,1,2,"{4361, 4365}"
1230,50.0,1,2,"{4360, 4362}"
1235,33.33333333333333,2,6,"{4352, 4354, 4346}"
1242,50.0,1,2,"{4340, 4341}"
1243,50.0,1,2,"{4339, 3453}"
1247,50.0,1,2,"{4329, 4330}"
1252,33.33333333333333,4,12,"{4320, 4146, 4160, 4206}"
1258,33.33333333333333,2,6,"{1188, 1290, 4308}"
1262,50.0,1,2,"{4302, 4303}"
1268,50.0,1,2,"{4281, 4282}"
1270,50.0,1,2,"{4278, 4279}"
1275,14.285714285714285,6,42,"{4257, 4228, 4229, 4235, 4244, 4216, 4254}"
1277,33.33333333333333,2,6,"{4248, 4249, 4252}"
1279,50.0,1,2,"{4245, 4246}"
1283,50.0,1,2,"{4232, 4173}"
1289,50.0,1,2,"{4218, 4205}"
1295,50.0,1,2,"{4200, 4201}"
1297,50.0,1,2,"{4195, 4051}"
1311,50.0,1,2,"{4163, 4164}"
1314,50.0,1,2,"{4153, 4157}"
1315,50.0,1,2,"{4154, 4156}"
1316,50.0,1,2,"{4155, 4151}"
1317,50.0,1,2,"{4148, 4149}"
